theta,Ff,Fr,hard_f,hard_r,soft_vy_signed_f,soft_vy_signed_r,cubic_f,cubic_r,qfu,qfv,qru,qrv
2.36,2.4657236641430025,1.0178341485356197,9.743478825695526,16.841426405361595,0.062253138526740685,-0.9999999919258727,-11.26028780243546,-65.27297432558623,0.895393810123097,0.2286586464076085,0.09926622379003677,0.8015029972979181
2.37,2.457324661280213,1.0144686190004002,9.696919007721519,16.77366182760526,0.061959861778037355,-0.9999999921733532,-11.174569558512946,-65.10171325655776,0.8952752059513784,0.22878473634816615,0.09925959820425177,0.8015156902516197
2.38,2.4488989415601123,1.0110915844910193,9.650351929590581,16.705807966587948,0.06166220613569518,-0.9999999924175765,-11.08820905964448,-64.92935506873306,0.895156017688439,0.22891079478582446,0.09925297093103835,0.8015283855709073
2.39,2.440446700653502,1.0077031107904724,9.603779070045254,16.63786662950866,0.06136005613868855,-0.9999999926585075,-11.001195505026242,-64.755901333473,0.8950362322585883,0.22903681706557705,0.09924634212427455,0.8015410829652875
2.4,2.4319681361386167,1.0043032643708412,9.557201896915855,16.56983962013166,0.06105329113751548,-0.999999992896111,-10.91351749493334,-64.58135371762603,0.8949158358197424,0.22916279858658403,0.09923971193670823,0.8015537821465913
2.41,2.423463447510009,1.000892112392498,9.510621866875482,16.501728738728538,0.060741784961592604,-0.9999999931303527,-10.825162976426828,-64.4057139834522,0.8947948137142482,0.22928873480491116,0.09923308051996593,0.8015664828289568
2.42,2.414932836188557,0.9974697227032125,9.464040425183125,16.433535782021238,0.06042540555912847,-0.9999999933611983,-10.736119205876905,-64.22898398856948,0.8946731504156556,0.22941462123644843,0.09922644802456258,0.8015791847288087
2.43,2.4063765055325557,0.9940361638371753,9.417459005415582,16.365262543125866,0.060104014607254584,-0.9999999935886132,-10.646372692015019,-64.0511656890673,0.8945508294711255,0.22954045346000676,0.09921981459991096,0.8015918875648398
2.44,2.397794660850715,0.990591505013938,9.370879029180383,16.296910811497263,0.05977746708684791,-0.9999999938125645,-10.555909147323975,-63.87226113249585,0.8944278334386004,0.22966622712067028,0.09921318039433119,0.8016045910579903
2.45,2.3891875094163217,0.9871358161372656,9.324301905816515,16.228482372874556,0.05944561082178062,-0.9999999940330189,-10.464713420899171,-63.692272465373456,0.8943041438187688,0.2297919379333492,0.09920654555506071,0.8016172949314289
2.46,2.380555260483549,0.9836691677938906,9.277729032073713,16.159979009227357,0.05910828597559893,-0.9999999942499431,-10.372769439137313,-63.511201928429834,0.8941797409807325,0.2299175816866238,0.09919991022826369,0.8016299989105318
2.47,2.3718981253057287,0.9801916312521931,9.231161791772372,16.091402498702973,0.058765324502717146,-0.9999999944633047,-10.280060127688895,-63.32905186056389,0.8940546040809771,0.230043154246871,0.09919327455904153,0.8016427027228621
2.48,2.363216317155971,0.9767032784607971,9.184601555439823,16.022754615574293,0.05841654954811151,-0.9999999946730718,-10.18656733938389,-63.14582469394195,0.8939287109747444,0.23016865156271912,0.09918663869144242,0.8016554060981506
2.49,2.3545100513503243,0.9732041820470616,9.13804967992155,15.95403713018861,0.05806177479032644,-0.9999999948792124,-10.092271763220223,-62.961522956314376,0.8938020381190536,0.23029406966985727,0.09918000276847186,0.8016681087682734
2.5,2.3457795452740093,0.9696944153155026,9.091507507962,15.885251808917197,0.057700803719784165,-0.9999999950816953,-9.997152829548883,-62.77614927444509,0.893674560466169,0.23041940469625521,0.09917336693210284,0.8016808104672318
2.5100000000000002,2.3370250184107113,0.9661740522461173,9.044976367755377,15.81640041410577,0.05733342884676755,-0.9999999952804897,-9.901188610804148,-62.58970636817286,0.8935462513467135,0.23054465286781065,0.09916673132328604,0.8016935109311304
2.52,2.3282466923758283,0.9626431674926313,8.998457572457497,15.74748470402573,0.05695943082770005,-0.9999999954755645,-9.804355699569848,-62.40219705474361,0.8934170823407097,0.23066981051451224,0.09916009608196005,0.8017062098981563
2.5300000000000002,2.319444790953672,0.9591018363806499,8.95195241965894,15.67850643282624,0.05657857750216374,-0.9999999956668901,-9.706629085245115,-62.2136242459981,0.8932870231354724,0.2307948740771401,0.0991534613470625,0.8017189071085578
2.54,2.310619540139611,0.9555501349057294,8.90546219080992,15.60946735048716,0.056190622826691065,-0.9999999958544366,-9.60798201125289,-62.023990949526116,0.8931560413682529,0.23091984011460567,0.09914682725653996,0.8017316023046213
2.5500000000000003,2.301771168187379,0.9519881397313565,8.85898815059477,15.540369202772746,0.05579530569391641,-0.9999999960381747,-9.508385818683315,-61.83330026972335,0.8930241024519828,0.23104470531197605,0.09914019394735911,0.8017442952306513
2.56,2.2928999056625488,0.9484159281868466,8.812531546246202,15.471213731186198,0.055392348620028425,-0.9999999962180757,-9.40780977010794,-61.64155540391658,0.8928911693815731,0.23116946648929432,0.0991335615555175,0.8017569856329466
2.57,2.28400598550292,0.944833578265156,8.766093606792575,15.402002672925065,0.05498145628302227,-0.9999999963941109,-9.306220859941051,-61.448759648361936,0.8927572025181943,0.23129412061129112,0.09912693021605345,0.8017696732597794
2.58,2.2750896430866727,0.9412411686206027,8.719675542229409,15.332737760837349,0.05456231389092625,-0.9999999965662523,-9.203583587653053,-61.25491639024456,0.8926221593484662,0.23141866479809592,0.09912030006305846,0.8017823578613724
2.59,2.266151116309625,0.9376387785665075,8.673278542602798,15.263420723378605,0.05413458535440913,-0.9999999967344726,-9.099859722408663,-61.06002911683786,0.8924859942147615,0.23154309633710465,0.09911367122968644,0.801795039189876
2.6,2.257190645672838,0.9340264880727455,8.62690377699241,15.194053284569609,0.0536979112348788,-0.9999999968987445,-8.995008022677334,-60.86410140628388,0.8923486580123603,0.23166741269615707,0.09910704384816621,0.8018077169993467
2.61,2.248208474381723,0.9304043777632159,8.580552392382959,15.124637163955146,0.05325190643564769,-0.9999999970590416,-8.888983924108231,-60.66713693368223,0.8922100978486948,0.23179161153817915,0.09910041804981161,0.8018203910457232
2.62,2.2392048484593396,0.9267725289132248,8.53422551239862,15.05517407656328,0.052796157591322175,-0.9999999972153377,-8.781739194714998,-60.46913946710008,0.8920702566579883,0.23191569073758778,0.09909379396503294,0.8018330610868045
2.63,2.230180016874898,0.9231310234467774,8.487924235889967,14.985665732865673,0.05233022011212854,-0.9999999973676073,-8.67322153241973,-60.27011287041363,0.8919290727649821,0.2320396483986171,0.09908717172334816,0.8018457268822262
2.64,2.221134231691208,0.9194799439338045,8.441649635338402,14.916113838738575,0.051853614819926244,-0.9999999975158247,-8.563374110355172,-60.070061102971955,0.8917864793883092,0.23216348287598337,0.09908055145339359,0.8018583881934385
2.65,2.2120677482326845,0.915819373587276,8.395402755061257,14.846520095424674,0.05136582411273773,-0.9999999976599654,-8.452135057633528,-59.868988214088624,0.8916424040742879,0.23228719279812793,0.09907393328293614,0.8018710447836815
2.66,2.202980825279175,0.9121493962602564,8.349184609168365,14.776886199495706,0.05086628756592281,-0.9999999978000056,-8.339436864035493,-59.666898350345946,0.8914967680474337,0.2324107770936211,0.09906731733888371,0.8018836964179638
2.67,2.193873725288691,0.9084700964428615,8.302996179239184,14.70721384281588,0.05035439687404817,-0.9999999979359209,-8.225205692484625,-59.463795750766174,0.8913494854636083,0.2325342350211436,0.09906070374729688,0.801896342863037
2.68,2.184746714654792,0.9047815592591368,8.2568384116661,14.637504712506061,0.049829490006753234,-0.9999999980676886,-8.109360582918441,-59.25968474881802,0.8912004625470419,0.23265756620372025,0.09905409263340043,0.8019089838873747
2.69,2.1756000640054243,0.901083870463856,8.210712214597997,14.567760490908817,0.04929084442255539,-0.9999999981952858,-7.991812528384723,-59.05456976947409,0.8910495965881443,0.23278077066801167,0.09904748412159421,0.8019216192611474
2.7,2.1664340485505282,0.8973771164392228,8.164618454413755,14.497982855554172,0.04873766915438736,-0.9999999983186905,-7.87246338898054,-58.84845533046263,0.890896774774619,0.23290384888956675,0.09904087833546536,0.8019342487561988
2.71,2.157248948488903,0.8936613841915126,8.118557951625329,14.428173479126132,0.04816909552569263,-0.9999999984378807,-7.751204628148573,-58.641346043441544,0.890741872820187,0.2330268018452627,0.0990342753977987,0.8019468721460234
2.72,2.1480450494858925,0.8899367613476075,8.072531476098671,14.358334029430043,0.047584166202627586,-0.9999999985528354,-7.62791580461386,-58.43324661063565,0.8905847533474374,0.2331496310743369,0.09902767543058974,0.8019594892057419
2.73,2.1388226432377992,0.8862033361514688,8.026539741440233,14.288466169360731,0.04698182220176435,-0.999999998663534,-7.5024627917537785,-58.22416182766136,0.890425263968498,0.23327233874988676,0.09902107855505465,0.8019720997120773
2.74,2.129582028142139,0.8824611974605208,7.980583398365104,14.218571556871266,0.04636088737201187,-0.9999999987699566,-7.374695636732217,-58.0140965815327,0.8902632349923967,0.233394927763121,0.09901448489164245,0.8019847034433322
2.75,2.1203235100983715,0.8787104347419483,7.934663026810551,14.148651844942762,0.04572004972924483,-0.9999999988720834,-7.244445990945422,-57.803055848168576,0.890098476667238,0.23351740182328032,0.09900789456004716,0.8019973001793637
2.7600000000000002,2.1110474034713245,0.874951138068921,7.888779126485293,14.078708681554591,0.045057838829892505,-0.9999999989698956,-7.111523979120263,-57.591044698711634,0.8899307758368648,0.23363976557704122,0.0990013076792181,0.8020098897015602
2.77,2.10175403225856,0.8711833981167366,7.84293210545942,14.008743709655715,0.044372598116580966,-0.9999999990633746,-6.975714373983163,-57.378068290534166,0.8897598918542976,0.23376202475227312,0.09899472436737286,0.8020224717928173
2.7800000000000002,2.092443731516309,0.8674073061588783,7.797122266270005,13.938758567136427,0.043662450809704184,-0.9999999991525026,-6.836771864086165,-57.164131873780924,0.8895855515411074,0.2338841863325955,0.09898814474200751,0.8020350462375138
2.79,2.0831168491173537,0.8636229540630062,7.751349788839688,13.868754886801117,0.042925257415898276,-0.9999999992372623,-6.694415148144621,-56.949240787964925,0.8894074429075092,0.23400625877135173,0.09898156891990956,0.8020476128214883
2.8000000000000003,2.073773747938994,0.8598304342868462,7.705614709266456,13.798734296341589,0.04215856221389989,-0.9999999993176372,-6.548319486217633,-56.733400461527516,0.8892252072429775,0.2341282522565269,0.09897499701716846,0.802060171332014
2.81,2.0644148086162724,0.8560298398740309,7.659916893189936,13.728698418311255,0.04135952504037377,-0.9999999993936108,-6.398107186980641,-56.516616411622714,0.889038429033742,0.23425017904244347,0.0989684291491879,0.802072721557776
2.82,2.055040433050184,0.8522212644498307,7.614256001915797,13.658648870099942,0.040524833153510395,-0.9999999994651676,-6.243335288496647,-56.29889424456119,0.8888466229350855,0.23437205387039003,0.09896186543069724,0.8020852632888461
2.83,2.0456510489381716,0.8484048022168339,7.568631448738437,13.588587263909508,0.03965058564330162,-0.9999999995322926,-6.083479380669793,-56.08023965519245,0.8886492166852261,0.23449389450937183,0.09895530597576317,0.8020977963166595
2.84,2.036247115717455,0.844580547950538,7.523042341722329,13.518515206730154,0.03873213924299694,-0.9999999995949715,-5.917911977793979,-55.860658425564566,0.888445528313185,0.2346157224624125,0.09894875089780132,0.8021103204339908
2.85,2.02682913249948,0.8407485969948604,7.477487407406626,13.448434300317418,0.03776389867556146,-0.9999999996531905,-5.745873062222444,-55.64015642448656,0.8882347351476602,0.23473756390556164,0.09894220030958754,0.8021228354349296
2.86,2.0173976488798138,0.8369090452575758,7.431964886971397,13.378346141169995,0.03673902524884524,-0.9999999997069362,-5.566429063187389,-55.41873960848971,0.8880158307416881,0.23485945096205174,0.09893565432327038,0.802135341114856
2.87,2.007953280012675,0.8330619892056921,7.386472391576687,13.308252320508103,0.03564902142351156,-0.9999999997561961,-5.3784142736154275,-55.19641401972158,0.8877875634652266,0.2349814234722207,0.0989291130503819,0.8021478372704176
2.88,1.998496728217927,0.8292075258607245,7.341006695188595,13.238154424252684,0.03448312071071692,-0.9999999998009581,-5.180344651299581,-54.97318578739428,0.8875483463263335,0.2351035315207942,0.09892257660184961,0.8021603236995049
2.89,1.989028814973877,0.8253457527939204,7.295563428056699,13.168054033005197,0.03322735957372998,-0.9999999998412108,-4.970286456953527,-54.74906112450564,0.8872961197987174,0.2352258391650768,0.09891604508800812,0.802172800201227
2.9,1.9795505301832341,0.8214767681213943,7.250136605027036,13.097952722028229,0.03186310432218975,-0.9999999998769435,-4.745647370771825,-54.52404632923876,0.8870281341178923,0.23534843015509246,0.09890951861861044,0.8021852665758882
2.91,1.9700631117954743,0.8176006704991986,7.204717863708298,13.027852061226643,0.03036458730639796,-0.9999999999081461,-4.502826484387207,-54.29814778530767,0.8867405852120832,0.2354714171450217,0.09890299730283997,0.8021977226249635
2.92,1.9605681825994172,0.8137175591183141,7.159295156432161,12.957753615129512,0.028694503994589258,-0.999999999934809,-4.236587682493696,-54.071371959488346,0.88642796420417,0.23559495746198986,0.09889648124932174,0.8022101681510749
2.93,1.9510680047983076,0.8098275336995762,7.113850317393291,12.8876589428727,0.026795431341227697,-0.9999999999569231,-3.938836049789887,-53.84372540099454,0.8860817898192398,0.2357192823473774,0.09888997056613413,0.8022226029579672
2.94,1.9415660087795281,0.8059306944885207,7.068354012376096,12.817569598182054,0.02457097835636072,-0.9999999999744804,-3.5959252681256273,-53.61521474255212,0.8856878249433391,0.23584475747438433,0.09888346536082034,0.8022350268504846
2.95,1.932068084848797,0.8020271422501691,7.022753408654032,12.747487129357335,0.02183634839610475,-0.9999999999874731,-3.1815820309162643,-53.385846699184,0.8852187791835376,0.23597203024366992,0.09887696574039984,0.8022474396345461
2.96,1.9225867277917332,0.798116978263733,6.976932637870627,12.67741307925677,0.0181431130972892,-0.9999999999958942,-2.6317770463185766,-53.15562806836595,0.8846084589705755,0.2361025005604746,0.09887047181138017,0.8022598411171221
2.97,1.913166319290852,0.794200304317255,6.930471791068468,12.607348985282245,0.011482449525657388,-0.9999999999997373,-1.6583071155192108,-52.92456572560497,0.8835606822214052,0.23624117948481244,0.09886398367976758,0.8022722311062105
2.98,1.903311181841611,0.7902772227021828,6.888094657110545,12.537296379365138,-0.01436101999609502,0.9999999999989968,2.0639877690241053,52.6926666305179,0.8797330338199006,0.23633231345773867,0.09885750145107974,0.8022846094108133
2.99,1.89329128216319,0.7863478362078654,6.847242446523054,12.467256787952785,-0.019528761784044647,0.9999999999936675,2.792569721445265,52.45993782051531,0.8789427919827032,0.23640557287357222,0.09885102523035602,0.8022969758409116
3.0,1.8833145057626999,0.7824122481159917,6.805938570881909,12.397231731995644,-0.022858913623581938,0.999999999983745,3.252376466005313,52.22638641172866,0.8784195245944243,0.23648432158326843,0.09884455512216954,0.8023093302074439
3.0100000000000002,1.8733542216221668,0.7784705621949544,6.764439473634558,12.327222726934927,-0.02543369419184034,0.9999999999692257,3.600535427233546,51.99201960082543,0.8780061083980313,0.23656557772732886,0.09883809123063828,0.8023216723222805
3.02,1.8634010870022357,0.7745228826941567,6.722837220620173,12.257231282691011,-0.02757678458179854,0.9999999999501064,3.8842387013678117,51.756844660024626,0.8776555888740809,0.23664828249218617,0.09883163365943633,0.8023340019982014
3.0300000000000002,1.8534505091495868,0.770569314338238,6.681178750770391,12.187258903652364,-0.029434639993863768,0.9999999999263847,4.124921273855865,51.52086894105408,0.8773467290269028,0.23673190260330074,0.09882518251180555,0.8023463190488718
3.04,1.8434998596408734,0.7666099623212543,6.6394923538452275,12.117307088665092,-0.031087506955507403,0.9999999998980587,4.3343715614393075,51.28409987116349,0.8770678948525564,0.2368161210465453,0.09881873789056661,0.8023586232888191
3.0500000000000003,1.8335475019001342,0.7626449323007767,6.597796908618362,12.047377331023092,-0.032584683376235934,0.9999999998651274,4.519857953212747,51.04654495399294,0.8768119397855982,0.23690072947720336,0.09881229989813005,0.8023709145334097
3.06,1.8235923657484192,0.758674330391936,6.556105922193656,11.977471118458777,-0.033958876174101316,0.9999999998275904,4.6862200672764995,50.8082117688488,0.8765741224091647,0.23698558130955086,0.09880586863650778,0.8023831925988252
3.0700000000000003,1.8136337329896093,0.7546982631614022,6.514429564529001,11.907589933134387,-0.03523302425641374,0.9999999997854478,4.836864292477109,50.56910796829782,0.8763511171673538,0.23707056815427655,0.09879944420732431,0.802395457302039
3.08,1.8036711181695841,0.7507168376213001,6.472775799211712,11.83773525163388,-0.036423907368367495,0.9999999997387008,4.97429126386652,50.3292412810807,0.8761404912037436,0.23715560675825306,0.09879302671182749,0.8024077084607938
3.09,1.7937041972413656,0.7467301612230688,6.4311510595150825,11.767908544955374,-0.037544212187513665,0.9999999996873505,5.100398363565735,50.08861950740175,0.8759404048883274,0.23724063121733338,0.09878661625090021,0.8024199458935776
3.1,1.7837327624082808,0.7427383418512514,6.3895606760779255,11.698111278504145,-0.03860378980438579,0.9999999996313997,5.216664136557416,49.8472505208183,0.8757494295678756,0.23732558806335013,0.09878021292507061,0.8024321694196016
3.11,1.7737566922181611,0.7387414878172343,6.348009159941658,11.628344912086225,-0.039610459338074465,0.9999999995708513,5.324266343771684,49.605142266559625,0.8755664311035471,0.23741043302143341,0.09877381683452405,0.8024443788587764
3.12,1.7637759310116534,0.7347397078529229,6.306500396908704,11.558610899902478,-0.040570542410387885,0.9999999995057085,5.4241606069001405,49.36230276134756,0.8753904924161775,0.23749512878926957,0.0987674280791135,0.8024565740316891
3.13,1.7537904743566288,0.7307331111043583,6.265037785174931,11.488910690543262,-0.041489230637132155,0.9999999994359763,5.517134571701757,49.11874009229542,0.8752208602310391,0.23757964346874608,0.09876104675837057,0.802468754759581
3.14,1.7438003584505188,0.7267218071252763,6.223624335376538,11.41924572698354,-0.042370845533793486,0.9999999993616591,5.6038462757502945,48.8744624152807,0.8750569074132195,0.23766394942896418,0.09875467297151656,0.8024809208643245
3.15,1.7338056522349439,0.7227059058706147,6.182262744956265,11.349617446578627,-0.04321902682503115,0.9999999992827628,5.684851995948525,48.62947795709651,0.8748981056777815,0.23774802246340582,0.09874830681747324,0.8024930721684004
3.16,1.7238064514115712,0.7186855176899574,6.140955454535483,11.280027281060406,-0.044036871782499265,0.999999999199294,5.7606268804111265,48.383795010091674,0.8747440053961218,0.23783184115278175,0.09874194839487367,0.8025052084948753
3.17,1.7138028738227291,0.7146607533209269,6.099704691375386,11.210476656533956,-0.04482704023532243,0.9999999991112596,5.831580528940426,48.13742193662173,0.8745942203764075,0.23791538637517465,0.09873559780207286,0.8025173296673792
3.18,1.7037950558301782,0.7106317238825269,6.058512503399534,11.14096699347484,-0.04559183501245928,0.9999999990186674,5.898068943889604,47.89036716404489,0.8744484162039988,0.2379986409236411,0.09872925513715858,0.8025294355100829
3.19,1.6937831494377835,0.706598540868419,6.0173807861848445,11.071499706726751,-0.046333264460551776,0.999999998921526,5.960403833251208,47.642639186132335,0.8743063011791966,0.23808158920371375,0.09872292049796237,0.8025415258476759
3.2,1.683767319976804,0.7025613161401625,5.9763113046373695,11.002076205499723,-0.04705309166835658,0.9999999988198447,6.018859946123527,47.394246561589625,0.8741676191813114,0.23816421699117987,0.0987165939820694,0.802553600505344
3.21,1.673747744223356,0.6985201619203892,5.935305710586675,10.932697893368761,-0.04775287367746902,0.999999998713633,6.073680928915031,47.14519791367673,0.8740321439838249,0.2382465112360587,0.0987102756868299,0.8025656593087469
3.22,1.6637246088512574,0.6944751907859349,5.894365557214675,10.863366168272957,-0.048433993053593916,0.9999999986029016,6.125084042331815,46.89550192902463,0.8738996746766695,0.23832845990233012,0.09870396570936918,0.8025777020839966
3.23,1.6536981091491816,0.6904265156609167,5.853492310990866,10.794082422515086,-0.04909768354938904,0.999999998487662,6.173264004742186,46.645167355749685,0.873770031944772,0.2384100518357841,0.09869766414659834,0.8025897286576352
3.24,1.6436684479476527,0.6863742498097642,5.812687361628855,10.724848042761607,-0.0497450511510343,0.9999999983679257,6.218396149731975,46.394203006309446,0.8736430550156549,0.23849127665413516,0.09869137109522441,0.802601738856613
3.25,1.6336358347144035,0.6823185068302026,5.771952030456062,10.655664410043151,-0.05037709147954708,0.999999998243706,6.260639037855347,46.142617752788915,0.8735185991353925,0.23857212465495742,0.09868508665176098,0.8026137325082667
3.2600000000000002,1.623600484786259,0.6782594006461791,5.731287577497303,10.586532899755415,-0.05099470428460722,0.999999998115016,6.300136639324311,45.89042052726373,0.8733965334660105,0.2386525867380409,0.09867881091253881,0.802625709440298
3.27,1.613562618711986,0.6741970455007579,5.690695207514025,10.5174548816605,-0.05159870560398526,0.9999999979818697,6.337020160831509,45.637620321305945,0.8732767393213149,0.2387326543394247,0.09867254397371569,0.8026376694807512
3.2800000000000002,1.6035224616874155,0.6701315559489575,5.650176075174932,10.448431719888628,-0.052189838022459044,0.9999999978442817,6.371409599887191,45.3842261846555,0.8731591086782031,0.23881231937514738,0.09866628593128664,0.8026496124579929
3.29,1.5934802430656254,0.6660630468505478,5.60973128952126,10.379464772940334,-0.05276877938920179,0.9999999977022678,6.403415055713023,45.13024722583671,0.8730435429115414,0.23889157419283782,0.0986600368810943,0.8026615382006899
3.3000000000000003,1.5834361959312058,0.6619916333628036,5.569361917829424,10.310555393688968,-0.05333615025552415,0.999999997555844,6.43313785789219,44.875692609977975,0.8729299517145335,0.2389704115300346,0.09865379691883934,0.8026734465377878
3.31,1.573390556727125,0.6579174309332093,5.529068988980131,10.241704929383719,-0.05389252026216773,0.9999999974050273,6.460671535039764,44.62057155700743,0.8728182521714625,0.23904882447797218,0.09864756614008997,0.8026853372984902
3.3200000000000003,1.5633435649264658,0.6538405552921345,5.488853496406287,10.172914721652845,-0.0544384136477997,0.9999999972498352,6.486102647510042,44.36489334282271,0.8727083679578824,0.23912680645003742,0.09864134464029213,0.802697210312238
3.33,1.5532954627425744,0.6497611224454506,5.448716400680638,10.10418610650748,-0.05497431401868603,0.999999997090286,6.509511513722062,44.108667297080736,0.8726002286479425,0.23920435115422684,0.09863513251477986,0.8027090654086871
3.34,1.5432464948709652,0.6456792486671222,5.4086586318062615,10.035520414345656,-0.055500668503682,0.9999999969263986,6.53097284401528,43.85190280391202,0.8724937691109358,0.2392814525688627,0.09862892985878452,0.8027209024176892
3.35,1.5331969082598427,0.6415950504917489,5.368681091238692,9.966918969956719,-0.05601789137807451,0.9999999967581927,6.550556289996848,43.59460929738212,0.8723889289848381,0.23935810492129822,0.09862273676744539,0.8027327211692696
3.36,1.5231469519037486,0.6375086447070798,5.328784653692482,9.898383092526183,-0.056526367247238515,0.9999999965856887,6.568326931963098,43.33679626616987,0.8722856522137841,0.23943430266896681,0.09861655333581906,0.802744521493608
3.37,1.5130968766585418,0.6334201483464728,5.2889701687477,9.829914095640735,-0.057026453843679395,0.9999999964089075,6.584345705886769,43.07847324719428,0.8721838866415902,0.2395100404826538,0.09861037965888889,0.8027563032210168
3.38,1.503046935073812,0.6293296786813378,5.249238462294654,9.761513287293866,-0.057518484501039066,0.999999996227871,6.598669781499607,42.81964982859925,0.8720835836522083,0.23958531323152393,0.09860421583157537,0.8027680661819209
3.39,1.492997381241311,0.6252373532135284,5.209590337828503,9.693181969891466,-0.05800277034287058,0.9999999960426014,6.611352898168459,42.56033564591457,0.8719846978515456,0.23966011596980724,0.09859806194874558,0.8027798102068382
3.4,1.4829484706568752,0.6211432896677063,5.170026577618922,9.624921440258104,-0.05847960222924025,0.999999995853122,6.622445664480588,42.30054038417965,0.8718871867844598,0.23973444392484325,0.09859191810522219,0.8027915351263584
3.41,1.4729004600943076,0.6170476059836716,5.13054794376829,9.556732989643258,-0.0589492524917689,0.9999999956594567,6.631995821469647,42.040273773548925,0.8717910106824724,0.2398082924863414,0.0985857843957937,0.8028032407711239
3.42,1.4628536074900098,0.6129504203086568,5.09115517917029,9.488617903728203,-0.05941197648311813,0.9999999954616301,6.640048484243057,41.77954559254473,0.8716961322384144,0.2398816571967328,0.09857966091522347,0.8028149269718088
3.43,1.4528081718368846,0.6088518509895913,5.051849008382395,9.42057746263287,-0.059868013965606835,0.999999995259667,6.6466463538605165,41.518365661893185,0.8716025164044359,0.23995453374245726,0.09857354775825958,0.8028265935591
3.44,1.4427644130862602,0.6047520165653346,5.0126301384245,9.35261294092318,-0.060317590360628955,0.9999999950535934,6.6518299103697025,41.25674384981246,0.8715101302102624,0.24002691794604145,0.09856744501964344,0.8028382403636768
3.45,1.4327225920575462,0.6006510357588831,4.973499259506001,9.284725607618654,-0.06076091787098614,0.9999999948434359,6.655637587169456,40.994690064880196,0.8714189425998756,0.24009880575896872,0.09856135279411977,0.8028498672161918
3.46,1.4226829703541626,0.5965490274695391,4.934457045695018,9.216916726200118,-0.06119819649567636,0.9999999946292217,6.658105925611988,40.73221425917839,0.871328924283846,0.24017019325516487,0.09855527117644529,0.8028614739472516
3.47,1.4126458102855108,0.5924461107650575,4.895504155532155,9.149187554617884,-0.061629614946536494,0.9999999944109788,6.659269717217509,40.46932642616321,0.8712400476059087,0.24024107662508998,0.09854920026139864,0.8028730603873958
3.48,1.4026113747939855,0.5883424048737712,4.856641232598276,9.08153934530004,-0.06205535148061316,0.9999999941887354,6.659162134699406,40.20603659977354,0.8711522864218095,0.2403114521703193,0.09854314014378869,0.8028846263670807
3.49,1.3925799273867798,0.5842380291766763,4.817868906038042,9.01397334516098,-0.06247557465540878,0.999999993962521,6.657814846179201,39.94235485311503,0.8710656159893507,0.2403813162986026,0.09853709091846378,0.8028961717166573
3.5,1.3825517320720773,0.5801331031995052,4.779187791043709,8.946490795610284,-0.06289044401526239,0.9999999937323656,6.655258124035003,39.67829129714219,0.8709800128684355,0.24045066551935962,0.09853105268032117,0.8029076962663539
3.5100000000000002,1.3725270532986846,0.5760277466047662,4.740598489307688,8.87909293256164,-0.0633001107198394,0.9999999934982995,6.651520939639511,39.41385608180784,0.8708954548295694,0.24051949643949083,0.09852502552431526,0.802919199846257
3.52,1.3625061558996618,0.5719220791837707,4.7021015894386675,8.811780986442198,-0.0637047181143643,0.9999999932603543,6.646631055334174,39.149059391976344,0.8708119207707785,0.24058780575960786,0.0985190095454671,0.8029306822862919
3.5300000000000002,1.352489305038518,0.5678162208486222,4.663697667354722,8.74455618220188,-0.06410440225524658,0.9999999930185612,6.640615104163199,38.883911449874326,0.8707293906410746,0.24065559027047811,0.09851300483887308,0.802942143416205
3.54,1.3424767661586579,0.5637102916242042,4.625387286647216,8.677419739323103,-0.06449929238913428,0.9999999927729533,6.633498664487139,38.61842250973753,0.870647845370655,0.24072284684980416,0.0985070114997131,0.8029535830655444
3.5500000000000003,1.332468804935234,0.5596044116401272,4.587170998923058,8.610372871830593,-0.0648895113941028,0.9999999925235638,6.625306328967471,38.35260286240313,0.8705672668066309,0.24078957245922644,0.09850102962326007,0.8029650010636424
3.56,1.3224656872294023,0.5554987011226742,4.549049344125526,8.543416788301375,-0.06527517618431194,0.999999992270426,6.616061767695098,38.086462828973886,0.8704876376540686,0.24085576414154677,0.0984950593048878,0.8029763972395962
3.5700000000000003,1.3124676790448695,0.5513932803867183,4.511022850834706,8.476552691874952,-0.06565639808259258,0.9999999920135748,6.605787786440609,37.82001276322402,0.8704089414216839,0.24092141901819036,0.09848910064008028,0.8029877714222512
3.58,1.3024750464861174,0.5472882698276208,4.4730920365533136,8.409781780263675,-0.06603328316540275,0.9999999917530452,6.5945063809057105,37.553263049556314,0.8703311623715932,0.24098653428679212,0.09848315372443978,0.8029991234401809
3.59,1.2924880557186653,0.5431837899131259,4.435257407974483,8.343105245763194,-0.066405932580184,0.9999999914888728,6.582238784387023,37.286224101568834,0.8702542854730597,0.24105110721899387,0.09847721865369488,0.8030104531216715
3.6,1.2825069729310024,0.5390799611752218,4.397519461234831,8.276524275263164,-0.06677444283857221,0.9999999912210941,6.569005516227102,37.01890636175804,0.8701782963597544,0.24111513515839414,0.0984712955237099,0.8030217602947017
3.61,1.2725320642980429,0.5349769042020066,4.359878682154396,8.210040050257977,-0.06713890608796311,0.9999999909497458,6.554826422761795,36.7513203004543,0.8701031812901725,0.24117861551863817,0.09846538443049234,0.8030330447869269
