theta_deg,U_ground,zero_eig_ground,Fc_ground_plus,hard_ground_plus,soft_ground_plus,Fc_ground_minus,hard_ground_minus,soft_ground_minus,U_meta,zero_eig_meta,Fc_meta_plus,hard_meta_plus,soft_meta_plus,Fc_meta_minus,hard_meta_minus,soft_meta_minus,DeltaU0,DeltaF_plus,DeltaF_minus
2.49,-0.41424882552275805,10.797212733723873,2.3545100513503283,9.138049679921505,4.996003610813204e-16,0.9732041820470614,15.95403713018861,-1.2043306349963755e-15,-0.19147788729662785,4.921070181749979,0.20371805272270177,9.315761164681359,9.14915755834036e-16,0.5889755946541807,8.716478524478582,7.73686670285656e-16,0.2227709382261302,2.1507919986276267,0.3842285873928807
2.5,-0.4125711088002301,10.755872351689062,2.3457795452740147,9.091507507961964,5.967448757360216e-16,0.9696944153155022,15.885251808917195,1.1694611472941129e-15,-0.1907576098857844,4.907497330595709,0.20340753610545995,9.285656447945474,2.029871577051976e-16,0.5880622133652995,8.686439485491787,-1.5334955527634975e-15,0.2218134989144457,2.1423720091685547,0.38163220195020264
2.5100000000000002,-0.4108905303464102,10.714439398751457,2.3370250184107175,9.044976367755321,-4.579669976578771e-16,0.9661740522461175,15.816400414105766,-2.649040220698457e-16,-0.19003550724182852,4.893833279741467,0.20309137833878158,9.255404102611985,1.575323892583487e-15,0.5871326813027984,8.656267086939629,5.5806054222173884e-15,0.2208550231045817,2.1339336400719358,0.37904137094331913
2.52,-0.40920713146415894,10.672914806074232,2.328246692375833,8.998457572457452,-5.793976409762536e-16,0.9626431674926309,15.747484704025727,1.4920683889231513e-16,-0.18931159564189512,4.880078191678004,0.20276956573780425,9.225004922675684,-2.010851822798295e-15,0.5861869684383615,8.625962277590604,5.032432803808717e-15,0.21989553582226382,2.125477126638029,0.3764561990542694
2.5300000000000002,-0.40752095351742174,10.631299508599964,2.3194447909536757,8.951952419658902,-6.210310043996969e-16,0.9591018363806499,15.678506432826243,1.0230272825128715e-15,-0.18858589146041166,4.866232237434293,0.20244208524680757,9.194459714664145,8.532503411407143e-16,0.5852250469151773,8.595526017609387,-4.855491009259083e-15,0.21893506205701008,2.1170027057068683,0.37387678946547265
2.54,-0.4058320379299515,10.589594445028348,2.3106195401396152,8.905462190809878,7.632783294297951e-17,0.9555501349057295,15.609467350487158,1.1942172998341755e-15,-0.18785841116863206,4.852295596577743,0.2021089244425342,9.16376929752657,-6.726650211335758e-16,0.5842468910801948,8.564959278338035,-4.577935253102794e-15,0.21797362676131943,2.108510615697081,0.3713032438255347
2.5500000000000003,-0.40414042618402496,10.547800557793474,2.3017711681873876,8.858988150594694,5.030698080332741e-16,0.9519881397313567,15.540369202772744,7.930795954921616e-18,-0.18712917133415932,4.838268457213237,0.2017700715373983,9.13293450252126,1.194385409404426e-16,0.5832524775189164,8.534263042067954,-5.204170427930421e-17,0.21701125484986564,2.100001096649989,0.36873566221244025
2.56,-0.4024461598191559,10.505918793040715,2.2928999056625496,8.812531546246191,-1.734723475976807e-17,0.948415928186847,15.471213731186198,-4.39777163638938e-16,-0.18639818862045648,4.824151015981071,0.20142551538258854,9.101956173102028,-1.4182103717054673e-15,0.5822417850924545,8.503438301803254,2.562186574017744e-15,0.2160479711986994,2.091474390279961,0.36617414309439245
2.57,-0.40074928043080527,10.463950100603313,2.2840059855029256,8.766093606792513,8.049116928532385e-16,0.944833578265156,15.402002672925065,-2.646325069820923e-15,-0.18566547978634457,4.809943478053586,0.20107524547105768,9.070835164803427,7.604581729365813e-16,0.5812147949773385,8.472486061014427,-6.978792543854695e-15,0.2150838006444607,2.082930740031868,0.3636187832878175
2.58,-0.39904982966908364,10.421895433978412,2.2750896430866865,8.719675542229275,-1.457167719820518e-16,0.9412411686206028,15.332737760837352,-9.203500545258236e-16,-0.18493106168548976,4.795646057130696,0.20071925194040138,9.039572345124835,-7.065902126834376e-16,0.5801714907087553,8.441407333380502,-2.9073965457371287e-15,0.2141187679835939,2.074370391146285,0.3610696779118475
2.59,-0.39734784923745325,10.379755750302897,2.2661511163096266,8.673278542602787,-2.5673907444456745e-16,0.9376387785665071,15.263420723378601,-9.044329554881557e-16,-0.18419495126587732,4.781258975434285,0.20035752557562325,9.008168593413568,9.618987675941008e-16,0.5791118582273327,8.410203142519496,-6.572867250476122e-15,0.21315289797157594,2.0657935907340033,0.35852692033917444
2.6,-0.3956433808914227,10.337532010328728,2.257190645672845,8.62690377699234,7.251144129583054e-16,0.9340264880727454,15.194053284569609,-1.123789130778161e-15,-0.18345716556927535,4.766782463701374,0.1999900578117956,8.976624800746889,1.0800417187021587e-15,0.5780358859300381,8.378874521705656,-3.0687258290029718e-15,0.21218621532214735,2.0572005878610495,0.3559906021427073
2.61,-0.3939364664372412,10.295225178397924,2.248208474381721,8.580552392382979,3.8163916471489756e-17,0.930404377763216,15.124637163955146,-4.504355512678063e-16,-0.18271772173068565,4.752216761176115,0.19961684073659486,8.944941869813091,-2.212091035372605e-15,0.5769435647267842,8.347422513569683,-2.1684043449710089e-16,0.21121874470655552,2.048591633645126,0.35346081303643184
2.62,-0.392227147730584,10.252836222417166,2.239204848459343,8.53422551239858,3.8163916471489756e-17,0.9267725289132248,15.055174076563281,4.719336577507042e-16,-0.18197663697778152,4.7375621156006416,0.19923786709273417,8.913120714791534,7.057445561647226e-16,0.575834888101759,8.315848169784005,-9.35015953551499e-16,0.21025051075280246,2.039966981366609,0.35093764081146583
2.63,-0.39051546667523873,10.21036611383205,2.230180016874904,8.487924235889913,1.897787482718627e-15,0.9231310234467778,14.985665732865677,-4.873061543079571e-16,-0.18123392863033788,4.7228187832048425,0.19885313028027427,8.881162261231918,-2.1204064686261253e-15,0.5747098521825433,8.284152550725835,2.0452389781766556e-15,0.20928153804490085,2.0313268865946297,0.34842117126423444
2.64,-0.3888014652217843,10.167815827600897,2.221134231691218,8.441649635338315,3.7816971776294395e-16,0.9194799439338047,14.916113838738578,4.70161876583285e-16,-0.1804896140996439,4.707987028694804,0.19846262435883333,8.849067445932524,6.776990702880061e-16,0.5735684558159908,8.252336725120179,1.6445178552260131e-15,0.20831185112214043,2.0226716073323847,0.3459114881178139
2.65,-0.3870851853662674,10.125186342168199,2.2120677482326845,8.395402755061259,-9.957312752106873e-16,0.9158193735872759,14.846520095424674,-1.0444935987904679e-15,-0.1797437108879091,4.693067125240151,0.19806634404965665,8.81683721681771,-1.1332176133327262e-15,0.5724107006545257,8.220401769653794,-2.8119867545584043e-15,0.2073414744783583,2.014001404183028,0.34340867293275024
2.66,-0.3853666691488746,10.082478639437753,2.2029808252791807,8.349184609168304,-2.983724378680108e-16,0.9121493962602559,14.776886199495705,-8.002013029288879e-16,-0.17899623658765532,4.678059354460388,0.197664284737602,8.7844725328146,2.4249809280560464e-15,0.5712365912520605,8.188348768561891,6.609296443471635e-16,0.20637043256121926,2.0053165405415787,0.34091280500819543
2.67,-0.38364595865260104,10.039693704745316,2.1938737252887015,8.302996179239086,-2.0573820425084932e-15,0.9084700964428615,14.70721384281588,9.48100547943769e-16,-0.1782472088810967,4.6629640064098705,0.19725644247298302,8.751974363728959,-1.1722782597626725e-15,0.570046135173178,8.15617881317829,-3.937822290467352e-16,0.20539874977150432,1.9966172828157185,0.33842396126968344
2.68,-0.3819230960019143,9.996832526830946,2.1847467146548,8.256838411666024,1.1483869410966463e-15,0.904781559259137,14.637504712506061,1.2180482674027098e-15,-0.1774966455395095,4.647781379561766,0.19684281397331307,8.719343690120343,1.716901942471246e-15,0.5688393431175421,8.123893001444173,-4.336808689942018e-17,0.20442645046240482,1.9879039006814867,0.3359422161415948
2.69,-0.380198123361418,9.953896097810961,2.175600064005422,8.210712214598017,-8.153200337090993e-16,0.9010838704638562,14.567760490908814,-6.140005978502617e-16,-0.17674456442259046,4.632511780790815,0.19642339662492778,8.686581503176626,-1.2404254815882945e-15,0.5676162290616356,8.091492437369745,-1.9654416982817224e-15,0.20345355893882755,1.9791766673804942,0.3334676414022206
2.7,-0.3784710829345055,9.910885413149487,2.1664340485505336,8.164618454413716,-4.579669976578771e-16,0.897377116439223,14.497982855554172,1.489971314016762e-15,-0.17599098347780193,4.617155525354963,0.1959981884844815,8.653688804587766,-1.675645568266335e-15,0.5663768104225871,8.058978230436713,-4.614364446098307e-16,0.20248009945670356,1.970435860066052,0.3310003060166359
2.71,-0.3767420169620159,9.86780147162968,2.1572489484889017,8.118557951625348,-2.914335439641036e-16,0.8936613841915123,14.428173479126132,-1.0992262010117459e-15,-0.17523592073970776,4.601712936875895,0.19556718828035027,8.620666606418983,-1.4411157374034446e-15,0.5651211082469982,8.026351494934048,-4.484260185400046e-16,0.20150609622230817,1.9616817602085515,0.32854027594451407
2.72,-0.37501096772088366,9.824645275324508,2.148045049485897,8.072531476098629,1.0061396160665481e-15,0.8899367613476071,14.358334029430043,-8.075620655626421e-16,-0.17447939432929635,4.586184347318345,0.1951303954138873,8.587515930983333,1.0347100042902112e-15,0.563849147431585,7.993613349209455,-1.0495077029659683e-15,0.2005315733915873,1.9529146540720097,0.32608761391602215
2.73,-0.3732779775227853,9.781417829567234,2.1388226432378037,8.026539741440189,7.28583859910259e-17,0.8862033361514684,14.288466169360731,2.4049810905079433e-15,-0.17372142245329333,4.570570096968354,0.1946878099605851,8.554237810713776,-1.460744462024087e-15,0.5625609569812361,7.960764914822075,1.8275311819415663e-15,0.19955655506949196,1.9441348332772186,0.3236423791702323
2.74,-0.3715430887127816,9.738120142921488,2.129582028142142,7.980583398365081,-5.551115123125783e-17,0.8824611974605207,14.218571556871268,1.5802575749511125e-15,-0.1729620234034626,4.554870534410464,0.1942394326711153,8.520833288034572,2.4042672534916447e-16,0.5612565703133405,7.927807315573611,4.3194614551822497e-16,0.198581065309319,1.9353425954710268,0.3212046271471801
2.75,-0.3698063436679586,9.694753227150947,2.120323510098376,7.9346630268105045,6.279698983036042e-16,0.8787104347419481,14.148651844942762,1.6762355862711016e-16,-0.17220121555589601,4.539086016503553,0.19378526497223358,8.487303415232402,-1.6216827634841559e-15,0.5599360256198229,7.894741676388319,-4.891920202254596e-16,0.1976051281120626,1.9265382451261424,0.3187744091221252
2.752,-0.369458775642173,9.686071625760535,2.118469685638622,7.925483314589223,-4.0939474033052647e-16,0.8779592552307359,14.134665035734901,1.144183136431758e-15,-0.17204888655364442,4.5359189502649055,0.19369373675653,8.48058249194508,9.672096575559404e-16,0.5596699814399573,7.888115682755864,-3.518886571018953e-15,0.19740988908852858,1.924775948882092,0.31828927379077865
2.7539999999999996,-0.36911113540261636,9.677387303927015,2.11661516016344,7.91630506509186,-3.712308238590367e-16,0.8772077350829011,14.120677301644525,-4.928164146497566e-16,-0.17189650208568327,4.532748503350721,0.19360197702650533,8.473856605645407,-9.8134976418833e-16,0.5594032930304113,7.881485421513718,-2.3158558404290375e-16,0.1972146333169331,1.9230131831369348,0.3178044420524898
2.7559999999999993,-0.36876342328873946,9.668700269789957,2.1147599362473106,7.907128281749957,1.6028844918025698e-15,0.8764558750228894,14.106688655823275,9.061083337182655e-17,-0.17174406230022124,4.529574678734506,0.193509985803328,8.467125764891184,2.1296026490861836e-15,0.5591359607739527,7.874850901651929,-1.6323747908941755e-15,0.19701936098851822,1.9212499504439826,0.3173199142489367
2.757999999999999,-0.36841563964004065,9.66001053149399,2.1129040164808797,7.8979529678411176,6.140921104957897e-16,0.8757036757761073,14.092699111414788,9.990701705626674e-15,-0.1715915673456001,4.526397479402949,0.19341776310924594,8.460389978255519,-1.7091046997893048e-16,0.5588679850630449,7.868212132156337,-3.1537272793258353e-15,0.19682407229444054,1.9194862533716337,0.3168356907130624
2.759999999999999,-0.3680677847960633,9.651318097188696,2.1110474034713533,7.8887791264850575,-8.847089727481716e-16,0.8749511380689214,14.078708681554609,-1.6855896192618146e-15,-0.1714390173702926,4.523216908355862,0.1933253089675947,8.45364925432676,-1.4614300690204404e-15,0.5585993662998868,7.861569122008362,-5.154730808865082e-15,0.19662876742577068,1.9177220945037585,0.3163517717690346
2.7619999999999987,-0.36771985909639493,9.642622975028639,2.1091900998431155,7.879606760637634,2.8449465006019636e-16,0.8741982626286544,14.06471737937018,-4.686209780684417e-16,-0.1712864125229039,4.520032968606158,0.19323262340279154,8.446903601708442,-6.976843296049936e-17,0.5583301048965864,7.854921880184509,-2.3245294578089215e-16,0.19643344657349102,1.915957476440324,0.315868157732068
2.7639999999999985,-0.36737186288066875,9.63392517317338,2.107332108238259,7.870435873085812,-8.81239525796218e-16,0.8734450501835879,14.05072521798087,8.729390131947097e-16,-0.1711337529521701,4.516845663179896,0.19313970644034187,8.440153029019278,1.2512677249975537e-15,0.5580602012751972,7.848270415656224,-1.2351231148954867e-15,0.19623810992849866,1.9141924017979168,0.3153848489083907
2.7659999999999982,-0.3670237964885622,9.625224699787417,2.105473431316796,7.861266466445375,-1.1796119636642288e-16,0.8726915014629595,14.036732210497956,-1.8898423500693286e-15,-0.17098103880695847,4.513654995116218,0.19304655810683208,8.433397544893076,1.2787290625431301e-15,0.5577896558685091,7.841614737387776,3.0427049768633196e-15,0.19604275768160373,1.9124268732099639,0.31490184559445034
2.767999999999998,-0.36667566025979653,9.616521563040212,2.103614071757563,7.8520985431523,2.480654570646834e-16,0.8719376171969601,14.02273837002457,-2.420429039171951e-16,-0.17082827023626776,4.51046096746737,0.19295317842993825,8.426637157978718,-1.5843693838969952e-15,0.5575184691196532,7.834954854337237,1.857021481033172e-15,0.19584739002352877,1.9106608933276246,0.31441914807730686
2.769999999999998,-0.36632745453413584,9.607815771106166,2.101754032258561,7.84293210545945,-6.418476861114186e-17,0.8711833981167371,14.00874370965574,6.369276753849573e-16,-0.1706754473892271,4.5072635832986965,0.19285956743842303,8.419871876940125,-1.4773121981705321e-15,0.5572466414826734,7.828290775454905,3.0357660829594124e-17,0.19565200714490874,1.9088944648201378,0.3139367566340636
2.7719999999999976,-0.36597917965138715,9.599107332164586,2.099893315537564,7.833767155430505,-3.122502256758253e-16,0.8704288449543839,13.99474824247836,-1.971694975263109e-15,-0.17052257041509533,4.504062845688561,0.19276572516212737,8.4131017104562,9.527227537973765e-16,0.5569741734227722,7.821622509682635,-3.6056227448177935e-15,0.19545660923629182,1.9071275903754366,0.31345467153161166
2.7739999999999974,-0.36563083595140106,9.59039625439976,2.098031924332688,7.824603694934636,1.1102230246251565e-15,0.869673958442952,13.980751981571213,-5.12943469267348e-16,-0.1703696394632626,4.500858757728485,0.1926716516319868,8.4063266672208,4.1237670956429564e-15,0.5567010654166176,7.814950065953022,2.3418766925686896e-17,0.19526119648813844,1.905360272700701,0.31297289302633446
2.775999999999997,-0.3652824237740685,9.581682546000824,2.0961698614031796,7.815441725638717,1.3704315460216776e-15,0.8689187393164354,13.966754940004895,1.2698892678869066e-15,-0.17021665468324892,4.497651322522993,0.19257734688001596,8.399546755942689,2.4976507797331368e-15,0.5564273179524195,7.808273453189045,8.76902717106276e-16,0.19506576909081957,1.9035925145231636,0.31249142136401586
2.777999999999997,-0.36493394345932356,9.572966215161832,2.0943071295299407,7.806281249002309,-2.2794266474335245e-15,0.868163188309781,13.952757130841878,3.958588064175455e-16,-0.17006361622470317,4.494440543189636,0.19248281093931827,8.392761985345476,-9.333594052608534e-16,0.556152931530365,7.801592680302965,-1.5256892971216018e-15,0.1948703272346204,1.9018243185906225,0.31201025677941596
2.7799999999999967,-0.3645853953471405,9.564247270081754,2.0924437315163127,7.797122266270023,-1.294103713078698e-15,0.8674073061588797,13.938758567136453,3.2583267360901135e-16,-0.16991052423740452,4.491226422859085,0.19238804384408498,8.385972364167625,3.947685492829761e-16,0.5558779066628496,7.794907756195629,-4.211908599671688e-15,0.194674871109736,1.9000556876722277,0.3115293994960301
2.7819999999999965,-0.3642367797775349,9.555525718964397,2.0905796701886077,7.787964778466376,3.0704605524789486e-16,0.8666510936005705,13.92475926193475,-1.768588250254728e-15,-0.16975737887126108,4.488008964674959,0.19229304562959032,8.37917790116234,-1.1405088530903566e-15,0.5556022438750772,7.788218689754867,1.2290515827295678e-15,0.1944794009062738,1.8982866245590173,0.3110488497254933
2.7839999999999963,-0.36388809709056213,9.54680157001847,2.08871494839714,7.778808786385783,-9.35015953551499e-16,0.8658945513726325,13.910759228274713,8.426767726118572e-16,-0.1696041802763097,4.484788171793937,0.1921978163321954,8.372378605097587,-1.9226145411807976e-16,0.5553259437049466,7.781525489855721,5.452235884995105e-15,0.19428391681425244,1.8965171320649445,0.3105686076676859
2.785999999999996,-0.36353934762631757,9.538074831457534,2.08684956901677,7.769654290587335,-1.231653667943533e-16,0.8651376802137937,13.896758479186085,-4.615406329710654e-16,-0.1694509286027165,4.481564047385715,0.19210235598935177,8.365574484756031,5.016134076723642e-17,0.5550490067038261,7.774828165358399,-3.694961003830599e-16,0.19408841902360108,1.8947472130274183,0.3100886735099676
2.787999999999996,-0.36319053172493654,9.529345511499983,2.0849835349479773,7.760501291384406,-9.71445146547012e-17,0.8643804808637158,13.882757027690463,1.6457077909331176e-16,-0.1692976240007757,4.478336594632968,0.19200666463958857,8.358765548934986,3.799556172490582e-16,0.5547714334364793,7.768126725108353,-5.84601811404184e-16,0.19389290772416085,1.8929768703083887,0.3096090474272365
2.7899999999999956,-0.3628416497265922,9.520613618369065,2.0831168491173595,7.751349788839691,6.401129626354418e-16,0.8636229540630082,13.868754886801142,9.496192250786368e-18,-0.1691442666209098,4.475105816731403,0.1919107423225337,8.351951806446356,-3.3753521529557225e-15,0.5544932244820833,7.761421177933663,-6.174748212739445e-15,0.1936973831056824,1.8912061067948258,0.3091297295809249
2.7919999999999954,-0.36249270197149697,9.511879160292837,2.081249514479189,7.742199782750466,1.2281842209915794e-15,0.8628651005532134,13.854752069523315,-2.4426209053433194e-16,-0.16899085661366914,4.471871716889626,0.19181458907889046,8.34513326611664,-1.2754917919542303e-15,0.5542143804336582,7.754711532646342,-4.2977774117325396e-15,0.19350184535782783,1.8894349254002987,0.3086507201195552
2.793999999999995,-0.3621436887999016,9.503142145504214,2.0793815340154262,7.733051272648056,6.227657278756737e-16,0.862106921076814,13.840748588853884,-7.685474368445334e-16,-0.16883739412973267,4.468634298329323,0.19171820495045358,8.338309936786867,6.656728104761059e-16,0.5539349018998161,7.747997798037913,-1.2351231148954867e-15,0.19330629467016894,1.8876633290649727,0.3081720191769979
2.795999999999995,-0.36179461055209355,9.494402582240863,2.077512910737827,7.723904257777862,-1.5751289161869408e-15,0.8613484163772286,13.826744457781533,-1.5060497099651554e-15,-0.1686838793199057,4.465393564285062,0.19162158998010476,8.331481827312528,1.1954345854410535e-15,0.5536547895036764,7.741279982881956,-2.489328188026718e-15,0.19311073123218786,1.8858913207577221,0.3076936268735522
2.7979999999999947,-0.3614454675683986,9.48566047874529,2.0756436476879645,7.714758737098827,-1.9637069748057456e-15,0.8605895871988126,13.812739689286715,1.4853219799477852e-15,-0.16853031233512109,4.462149518004389,0.19152474421181467,8.324648946563574,-3.958572182307694e-16,0.5533740438847307,7.734558095929402,3.097348766356589e-15,0.19291515523327754,1.8841189034761499,0.30721554331408196
2.7999999999999945,-0.3610962601891783,9.476915843264749,2.0737737479389766,7.705614709266692,5.48172618408671e-16,0.8598304342868482,13.798734296341639,-8.842917263035876e-16,-0.1683766933264395,4.45890216274778,0.19142766769063355,8.317811303424362,2.3604236700889046e-15,0.5530926656985594,7.727832145909093,6.071532165918825e-17,0.19271956686273878,1.8823460802483432,0.30673776858828883
2.8019999999999943,-0.3607469887548309,9.468168684051316,2.071903214596635,7.696472172623798,-5.984795992119984e-16,0.8590709583875574,13.784728291910252,6.090534688345985e-16,-0.16822302244504705,4.455651501788679,0.1913303604627052,8.310968906793583,-8.594779622882219e-16,0.5528106556172634,7.721102141526626,4.975186929101483e-15,0.19252396630978386,1.8805728541339297,0.30626030277029404
2.803999999999994,-0.36039765360579057,9.459419009361788,2.0700320508003536,7.687331125189136,-1.6792123247455493e-15,0.8583111602480888,13.770721688948242,9.596308104080478e-16,-0.16806929984225719,4.452397538413407,0.19123282257525798,8.304121765584274,-3.026177239862575e-16,0.552528014330485,7.714368091461699,-2.447694824603275e-15,0.19232835376353338,1.8787992282250956,0.3057831459176038
2.805999999999994,-0.3600482550825265,9.450666827457734,2.0681602597246234,7.678191564644608,3.2959746043559335e-17,0.8575510406165202,13.756714500403028,9.222923440872696e-16,-0.1679155256695095,4.449140275921199,0.19113505407660644,8.29726988872373,1.8798247163952786e-15,0.5522447425456832,7.707630004367277,-3.1667377053956614e-15,0.192132729413017,1.877025205648017,0.305306298070837
2.8079999999999936,-0.3596987935255435,9.441912146605464,2.066287844580313,7.669053488322486,2.0573820425084932e-15,0.8567906002418558,13.74270673921377,1.1241660769833014e-15,-0.16776170007836955,4.445879717624231,0.19103705501614912,8.290413285153486,-1.3294338775164261e-16,0.5519608409888377,7.700887888867749,3.791238156747312e-15,0.19193709344717397,1.8752507895641637,0.30482975925301814
2.8099999999999934,-0.35934926927538063,9.433154975076038,2.0644148086162795,7.659916893189953,-5.238864897449957e-16,0.8560298398740326,13.7286984183113,4.398064888460142e-16,-0.16760782322052817,4.442615866847539,0.19093882544438032,8.283551963829261,-1.2721801330128437e-15,0.5516763104048015,7.694141753557934,3.0869404255007282e-15,0.19174144605485247,1.8734759831718992,0.3043535294692311
2.811999999999993,-0.35899968267261095,9.424395321145212,2.062541155120519,7.650781775837806,-1.3877787807814457e-17,0.8552687602639063,13.714689550618207,3.5343723582329013e-17,-0.1674538952478023,4.439348726929033,0.1908403654128701,8.27668593372093,-2.8258068696795503e-15,0.5513911515583898,7.687391607000227,2.0105445086571194e-15,0.19154578742480866,1.871700789707649,0.3038776087055165
2.813999999999993,-0.358650034057841,9.415633193093456,2.060666887422103,7.641648132462011,1.0842021724855044e-15,0.8545073621632591,13.700680149048733,-1.549050594847051e-15,-0.16729991631213378,4.4360783012194975,0.1907416749742832,8.26981520381246,-4.855534037540187e-15,0.5511053652347662,7.680637457723492,1.2368578383714635e-15,0.19135011774570723,1.8699252124478196,0.3034019969284929
2.8159999999999927,-0.3583003237717106,9.406868599205952,2.0587920088925427,7.6325159588503935,-1.994931997373328e-15,0.8537456463247937,13.68667022650883,4.1784769901020586e-16,-0.16714588656558932,4.43280459308259,0.19064275418236684,8.262939783101896,-7.969147853150392e-17,0.5508189522403927,7.673879314220628,-2.843211777125987e-15,0.1911544372061213,1.868149254710176,0.302926694084401
2.8179999999999925,-0.3579505521548927,9.398101547772573,2.0569165229478643,7.623385250362832,-8.656270145124267e-16,0.8529836135021369,13.672659795896148,7.071567222151956e-16,-0.16699180616036025,4.4295276058947985,0.19054360309195878,8.256059680601286,1.9742400892395652e-15,0.5505319134035485,7.667117184947072,7.988401606873197e-16,0.19095874599453244,1.8663729198559056,0.30245170009858846
2.8199999999999923,-0.3576007195480921,9.38933204708786,2.0550404330501735,7.614256001915999,-3.642919299551295e-17,0.8522212644498325,13.658648870099999,-3.9769540214904187e-16,-0.16683767524876256,4.426247343045445,0.19044422175897852,8.249174905336691,2.162888767512232e-15,0.550244249575434,7.66035107831797,-3.7626152193936946e-15,0.19076304429932953,1.864596211291195,0.30197701487439843
2.821999999999992,-0.357250826292046,9.380560105451037,2.053163742709979,7.605128207961172,9.228728892196614e-16,0.8514585999233438,13.64463746200137,1.166744504182754e-15,-0.16668349398323673,4.422963807936683,0.19034461024043625,8.24228546634808,-5.446981074570074e-16,0.5499559616306912,7.6535810027066855,6.841749389252527e-15,0.1905673323088093,1.8628191324695427,0.30150263829265267
2.823999999999992,-0.35690087272752224,9.371785731165968,2.051286455487806,7.596001862468517,-2.5847379792054426e-16,0.8506956206790484,13.630625584472883,1.1772728093884922e-15,-0.16652926251634645,4.4196770039834945,0.19024476859442574,8.2353913726893,-4.909210179572363e-16,0.549667050468813,7.646806966441183,-9.228728892196614e-16,0.1903716102111758,1.8610416868933801,0.3010285702102353
2.8259999999999916,-0.3565508591953201,9.363008932541158,2.0494085749969195,7.586876958901083,1.1275702593849246e-16,0.8499323274742415,13.616613250378846,-8.584037292964789e-16,-0.16637498100077935,4.416386934613624,0.19014469688012883,8.22849263342811,-2.0941231256083305e-15,0.5493775170146051,7.640028977802702,1.835337437583462e-15,0.19017587819454074,1.8592638781167907,0.3005548104596364
2.8279999999999914,-0.3562007860362697,9.354229717889801,2.0475301049052588,7.577753490196067,1.0859368959614812e-15,0.8491687210671305,13.602600472575228,4.952479219865236e-17,-0.16622064958934696,4.413093603267674,0.1900443951578126,8.221589257646025,-2.964869648612993e-15,0.549087362219572,7.63324704502217,-1.6601303665098044e-15,0.18998013644692274,1.8574857097474462,0.3000813588475585
2.829999999999991,-0.35585065359123036,9.345448095529632,2.045651048938142,7.568631448738843,-3.2439329000766293e-16,0.8484048022168378,13.588587263909563,1.434810508516506e-15,-0.16606626843498273,4.409797013398939,0.1899438634888338,8.214681254438332,-1.5075291208363452e-15,0.548796587062901,7.626461176277555,4.047977231191879e-15,0.18978438515624763,1.8557071854493081,0.29960821515393676
2.831999999999991,-0.35550046220109205,9.336664073783094,2.043771410880987,7.559510826336817,-1.0061396160665481e-16,0.8476405716833938,13.57457363722111,1.0223877941443905e-15,-0.1659118376907446,4.406497168473601,0.18984310193563003,8.207768632914089,3.29565187156814e-16,0.5485051925522829,7.619671379691705,2.089474426814064e-15,0.18958862451034744,1.853928308945357,0.2991353791311109
2.8339999999999907,-0.35515021220677334,9.327877660977142,2.0418911945817317,7.550391614196133,-1.8908485888147197e-15,0.8468760302277397,13.560559605340693,1.3272534989049078e-15,-0.16575735750981188,4.40319407197047,0.1897421105617278,8.200851402195985,9.558391104330558e-17,0.5482131797259304,7.612877663327087,1.285430095698814e-15,0.18939285469696146,1.8521490840200039,0.2986628505018093
2.8359999999999905,-0.35479990394922156,9.319088865443396,2.0400104039542026,7.541273802889277,1.968911145233676e-15,0.8461111786117257,13.546545181090755,1.2635306560719564e-15,-0.16560282804548668,4.399887727381212,0.1896408894317427,8.193929571420348,3.0107570464168413e-15,0.547920549653157,7.60608003518422,3.1320432358761252e-15,0.18919707590373488,1.85036951452246,0.29819062895856874
2.8379999999999903,-0.3544495377694123,9.310297695518004,2.038129042981133,7.532157382326168,4.85722573273506e-16,0.8453460175981058,13.53253037728537,-1.039886632912466e-15,-0.16544824945119288,4.396578138210142,0.18953943861137,8.187003149737162,2.0303354930267203e-17,0.5476273034359395,7.599278503197539,2.255140518769849e-16,0.1890012883182194,1.848589604369763,0.29771871416216633
2.83999999999999,-0.35409911400834965,9.301504159541725,2.036247115717499,7.5230423417220535,5.776629175002768e-16,0.8445805479505426,13.518515206730214,1.5732667374134594e-16,-0.16529362188047697,4.3932653079743735,0.18943775816739492,8.180072146309904,-1.414989581863092e-16,0.547333442210682,7.59247307523088,-2.832803436270126e-15,0.18880549212787268,1.8468093575501041,0.2972471057398606
2.84199999999999,-0.35374863300706433,9.292708265859863,2.0343646262940966,7.513928669563083,1.5092094240998222e-15,0.8438147704335989,13.50449968222255,-1.0354768569663295e-15,-0.16513894548700594,4.389949240203702,0.18933584816768564,8.173136570315606,8.84133036666153e-16,0.5470389671496055,7.585663759073714,1.0714519549370749e-14,0.18860968752005838,1.845028778126411,0.29677580328399333
2.8439999999999896,-0.35339809510661385,9.283910022822251,2.032481578921656,7.504816353566949,3.7296554733501353e-16,0.8430486858127427,13.490483816551217,-2.1842825069628828e-16,-0.16498422042456895,4.386629938440602,0.18923370868119987,8.166196430944726,8.934830313611155e-16,0.5467438794621273,7.578850562437617,9.037909309839165e-16,0.1884138746820449,1.8432478702404562,0.2963048063506154
