migration_action,repo_target,source_path,sha256,size_bytes,status,size_risk,reason,final_decision
KEEP,research-os/janus_n15_targeted_revision/si_layout_p2.txt,janus_n15_targeted_revision/si_layout_p2.txt,767357bf2bb09c50cea745b2320b7210968a3e42aa192c803443907bd2fff27d,7465,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n15_targeted_revision/si_layout_p3.txt,janus_n15_targeted_revision/si_layout_p3.txt,d7ca7fb3c471295efc0530fda87051e6da28d736b936e13473f09fdfc92c1c50,6971,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n15_targeted_revision/si_layout_p4.txt,janus_n15_targeted_revision/si_layout_p4.txt,cdd1e3b7a4507ebcd24de4fa09f2874db5834485e92c0833f408f96a5cdf840a,6863,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n15_targeted_revision/si_layout_p5.txt,janus_n15_targeted_revision/si_layout_p5.txt,98f0e5a9a1c3d5dd7cd848d58305a990ae47df9181c4e0ae301441eccc9c6cd6,4194,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n17_upstream_strengthening/CLAIM_EVIDENCE_MATRIX_v3.csv,janus_n17_upstream_strengthening/CLAIM_EVIDENCE_MATRIX_v3.csv,63e381ebae6d0dbecad81b9875e8d866366e9c989523f4e74893d75cd0af8e34,24351,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n17_upstream_strengthening/CLAIM_EVIDENCE_MATRIX_v3.md,janus_n17_upstream_strengthening/CLAIM_EVIDENCE_MATRIX_v3.md,2096c54f1021f8ade7a325f6610e65c311ed54d6e2bb70cdab1a8fd1d798dacd,55875,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n17_upstream_strengthening/Janus_MoSSe_ClaimEvidenceMatrix_v3.xlsx,janus_n17_upstream_strengthening/Janus_MoSSe_ClaimEvidenceMatrix_v3.xlsx,f389dac81936a2d5db5c6ee1de08c262c9a9c88e329c8497031d4bfabced6bd9,23913,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n17_upstream_strengthening/N16_FIVE_REVIEWER_ACTION_REGISTER.csv,janus_n17_upstream_strengthening/N16_FIVE_REVIEWER_ACTION_REGISTER.csv,2596d5076eb2f55f9bf5613acf089a9038ccff3f93a4b1c24bbf2e36331cea0a,922,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n17_upstream_strengthening/N17_GATE_SUMMARY.json,janus_n17_upstream_strengthening/N17_GATE_SUMMARY.json,ee9e2a9b453175b24b5f5bbe167b60ccefda440e2adb0a89af0f474ad3f861b2,491,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n17_upstream_strengthening/N17_ISSUE_REGISTER.csv,janus_n17_upstream_strengthening/N17_ISSUE_REGISTER.csv,bd31451f218505e5c8c8a2496e8505a5bfd12417c8c32818919a582c28c7f8dc,1208,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n17_upstream_strengthening/N17_UPSTREAM_STRENGTHENING_REPORT.md,janus_n17_upstream_strengthening/N17_UPSTREAM_STRENGTHENING_REPORT.md,9f12658873a4ca6b40168bdc0da091d43ec345f1d0c8e823827edb6a7096de9c,3377,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n17_upstream_strengthening/apply_n17_targeted_revision.py,janus_n17_upstream_strengthening/apply_n17_targeted_revision.py,f83084e877b7120645b1b2ee90e71f1a609ae11f5eb561624fe848a713181823,13670,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n17_upstream_strengthening/fix_si_layout.py,janus_n17_upstream_strengthening/fix_si_layout.py,7d75a19c3c300ba1fac2c1686f472ab5435b7cb7a3aca70bc4527af0285c1ebe,1763,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n17_upstream_strengthening/fr_m01_published_precision_dynamics.csv,janus_n17_upstream_strengthening/fr_m01_published_precision_dynamics.csv,aba35e460430816e3cede4c2ced428484827f9e81f4eceb1e43f55b2a446d1fc,935,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n17_upstream_strengthening/fr_m01_published_precision_ensemble.py,janus_n17_upstream_strengthening/fr_m01_published_precision_ensemble.py,411189cdc6772e3383c00e85cd71533056a147b2a81d54075b7cde9c9b97e709,6632,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n17_upstream_strengthening/fr_m01_published_precision_gradients.csv,janus_n17_upstream_strengthening/fr_m01_published_precision_gradients.csv,95f22bae5e107223be216b980490aec867d8a0f9f890bc6b675ff58bb57482e1,1455,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n17_upstream_strengthening/fr_m01_published_precision_static.csv,janus_n17_upstream_strengthening/fr_m01_published_precision_static.csv,1cea49fd2929936ed8b7db6511864c961f69db520ee78fe6cc2a6272efe42c98,5429,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n17_upstream_strengthening/fr_m01_published_precision_summary.json,janus_n17_upstream_strengthening/fr_m01_published_precision_summary.json,8d3f8c45ed51784241a645fc6bfcdb60232ba55eb5b9ca3bbb479cdfa0de7fcf,1580,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n17_upstream_strengthening/fr_m02_drivepoint_summary.csv,janus_n17_upstream_strengthening/fr_m02_drivepoint_summary.csv,f25ca4a2b7eb38b678562f3b1aa7c306231586c0b09ee56570a5f7820bdaac83,951,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n17_upstream_strengthening/fr_m02_joint_gamma_drive_map.csv,janus_n17_upstream_strengthening/fr_m02_joint_gamma_drive_map.csv,e2a9cb7f3d404f4c204141a13bead7603d5b8108b0e03d86f5be30308163293f,6972,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n17_upstream_strengthening/fr_m02_joint_gamma_drive_map.py,janus_n17_upstream_strengthening/fr_m02_joint_gamma_drive_map.py,b0a5b83a8e004c3525232ad56b7fbfd1fe8510433704e4c29b7cd6884fcbb4ab,4224,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n17_upstream_strengthening/fr_m02_joint_gamma_drive_summary.json,janus_n17_upstream_strengthening/fr_m02_joint_gamma_drive_summary.json,2270f29335d925a18b1f829b0b7c4a8b613ce9868cec5e7ca4251c71462b6285,683,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n17_upstream_strengthening/fr_s01_full_pool_targets.csv,janus_n17_upstream_strengthening/fr_s01_full_pool_targets.csv,a58250e4f61aa9cbb252f6014c85faa46177d27b67257afb3e9e956311bf16dc,378,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n17_upstream_strengthening/fr_s01_thermal_n_convergence.csv,janus_n17_upstream_strengthening/fr_s01_thermal_n_convergence.csv,61314ecaac62db2b8752d8c66a69b6390e73f5de9696e55349882d96da4157a8,4777,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n17_upstream_strengthening/fr_s01_thermal_n_convergence.py,janus_n17_upstream_strengthening/fr_s01_thermal_n_convergence.py,68291b76fb5eacb2b71e8db22ec478c5ead5a75d00d9cb2158d24ec46473a3b6,2971,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n17_upstream_strengthening/fr_s01_thermal_n_convergence_summary.json,janus_n17_upstream_strengthening/fr_s01_thermal_n_convergence_summary.json,80e6c3b28142f30eefd1fbd11fd0d0647349fee43ac1210274230806844df8e1,701,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n17_upstream_strengthening/fr_s01_thermal_precision_decision_summary.csv,janus_n17_upstream_strengthening/fr_s01_thermal_precision_decision_summary.csv,94fb193efc9104124b924e1d6edbcae6ba930e1208b531a481e411419cc246cf,211,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n2_gate/N2_FINITE_SIZE_SHAPE_GATE_REPORT.md,janus_n2_gate/N2_FINITE_SIZE_SHAPE_GATE_REPORT.md,5e890667d1635f35d359bfdb5fafafa7294bdb40c71299874558573e28456c14,5479,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n2_gate/N2_alpha_convergence.png,janus_n2_gate/N2_alpha_convergence.png,aaede8907600ab7b18841e34957421b39210c7742421f7591c38f32a44d003f3,78344,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n2_gate/N2_scaled_characteristic_correction.png,janus_n2_gate/N2_scaled_characteristic_correction.png,0c8ce0e30e7ff5a9bda538c3e5fd49713a5e304f5f140861b870194916d84209,72246,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n2_gate/N2_shape_family_difference.png,janus_n2_gate/N2_shape_family_difference.png,a418766b50cc7cb9b025d41e7db68babf57fd9b6d40c8e8fd051bd948cffb63d,79085,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n2_gate/diagnose_highTheta_branch.py,janus_n2_gate/diagnose_highTheta_branch.py,d9315ddbc5960e46c7e84cb80c5247569d9339dd94c81e36ae67a9481c6169d4,3153,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n2_gate/fine_cont_N37_Th24.csv,janus_n2_gate/fine_cont_N37_Th24.csv,82a0915da131c944ef2d5848b0443fa10a89e0646eaadb79999d7df1bf800636,173,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n2_gate/fine_cont_N91_Th30.csv,janus_n2_gate/fine_cont_N91_Th30.csv,9f1e6d099f73cda713cd25eade456d897f302c05eba158eac3310323b32ecc8b,171,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n2_gate/highTheta_force_enumeration.csv,janus_n2_gate/highTheta_force_enumeration.csv,0183d41e8ad9d0189b82013d50bc408683106dadac4cfb285700224ffbdb8f72,1171,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n2_gate/highTheta_prepared_validation.py,janus_n2_gate/highTheta_prepared_validation.py,b1b4b19e565e9c61fec6b2865d5c4b6ea407190ba525ee9becfd79a16793eb0a,2424,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n2_gate/make_n2_report.py,janus_n2_gate/make_n2_report.py,4e3f22814701df55b360f69c62fe54a7e6e260c806db72787fe19c35d9ce079c,10756,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n2_gate/n2_alpha_convergence.csv,janus_n2_gate/n2_alpha_convergence.csv,2da85e05d5b28e27f8c06ffe64a325ed9a69cb685f93f14aaa0734777b979f06,4726,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n2_gate/n2_audit_summary.json,janus_n2_gate/n2_audit_summary.json,8f2f8dd204909676b0942c430c9ca0bc08f37479b6f02423dae86e864281ae90,6920,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n2_gate/n2_audit_summary_corrected.json,janus_n2_gate/n2_audit_summary_corrected.json,5f718199b90d0357392b0ee15fe1a4a4e89fefe80bf75f50b5d981f29b8735ef,2249,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n2_gate/n2_characteristic_angles_exact.csv,janus_n2_gate/n2_characteristic_angles_exact.csv,5b22f553b6997e0d75a9290100c4f533188bbfe93004cc9f378830aaad1f4b4c,9971,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n2_gate/n2_characteristic_powerlaw_fits.csv,janus_n2_gate/n2_characteristic_powerlaw_fits.csv,8d722c8d4ad867806481a4c12063850e3bc5359c3be35482ce844ce470023d5a,1021,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n2_gate/n2_extended_shape_dense.csv,janus_n2_gate/n2_extended_shape_dense.csv,8bc7f183e91bc858c08548e3e53995b6b3aad7be512e86d8fc6039e534ce4466,62632,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n2_gate/n2_extended_shape_dense_metrics.csv,janus_n2_gate/n2_extended_shape_dense_metrics.csv,d46155dc90f99f31bea382b9a3cfaa6ae80b3035b386a099ef6fd3767437713a,6827,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n2_gate/n2_finite_size_correction_sensitivity.csv,janus_n2_gate/n2_finite_size_correction_sensitivity.csv,19f1782d21360f6d57957187bdef3176ef0484630f9ad18bbcb9e1feec1ba2cc,1537,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n2_gate/n2_finite_size_shape_audit.py,janus_n2_gate/n2_finite_size_shape_audit.py,afd6e49550399aed3a20e6b26cb5ac28b0642b58d2b96555a4fe4b45252ec618,13535,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n2_gate/n2_highTheta_prepared_branch_checks.csv,janus_n2_gate/n2_highTheta_prepared_branch_checks.csv,f9eb69f0872b2a383045236b599f5091a9c98b1645ab542a434967684e329dbc,1974,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n2_gate/n2_highTheta_prepared_validation.csv,janus_n2_gate/n2_highTheta_prepared_validation.csv,1bb889a864f6187e92fe35d925d7810cebf40d7b3ce0060831a89f8c527fc56d,1679,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n2_gate/n2_original_hex_collapse_metrics.csv,janus_n2_gate/n2_original_hex_collapse_metrics.csv,2cec32a2be57ef47f1bb9fbacbf5c7f8b103efa19c68367e229c18c678ab6f0b,394,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n2_gate/n2_original_hex_dense_theta_scaled.csv,janus_n2_gate/n2_original_hex_dense_theta_scaled.csv,600f7435597abfb7a5148be9aea0dd0227ef57b4f611904b8e21b33dcd3240f0,63470,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n2_gate/report_stdout.txt,janus_n2_gate/report_stdout.txt,000e4773a70074ab2993c7e71e37857dae1c7a57aaaebb326292a22464f93f52,5480,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n3_gate/N3_BOUNDARY_REGISTRY_COMPETITION_GATE_REPORT.md,janus_n3_gate/N3_BOUNDARY_REGISTRY_COMPETITION_GATE_REPORT.md,43ceff69bb132c24af32749b673b5e1af035fac95592e11325b11539aab63d2b,5535,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n3_gate/n3_audit_summary.json,janus_n3_gate/n3_audit_summary.json,e5b2bb654e6d806115c5ad570cd3bcf7ca534eb5f99718e9653b8b0ac6585c74,1724,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n3_gate/n3_boundary_registry_audit.py,janus_n3_gate/n3_boundary_registry_audit.py,4dfedfc96ad5fc114b3b258e6fb61f62aaaa85ecde4a1eddd479dd722ea491ad,12273,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n3_gate/n3_edge_weight_global_enumeration.csv,janus_n3_gate/n3_edge_weight_global_enumeration.csv,f27d81f41b5a56af407fe8329d0ce84afabbd37f4f9762ee35c5ea4a56a8cca1,940,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n3_gate/n3_edge_weight_sensitivity.csv,janus_n3_gate/n3_edge_weight_sensitivity.csv,680c94d4fe59bc033ed76b61012e16ab38e70055a08937ea886a38362268407f,2299,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n3_gate/n3_edge_weight_stationarity.csv,janus_n3_gate/n3_edge_weight_stationarity.csv,da7c7988c5891754c42f1c84fc2b3f535fe08faaa4329d1d71dff537e586a2f3,1834,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n3_gate/n3_edge_weight_targeted.py,janus_n3_gate/n3_edge_weight_targeted.py,f1f7635065cb09097a0da88685c955b05f860b1b8c4484d50cbdf4641c7fd993,5229,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n3_gate/n3_global_vs_prepared_roots.csv,janus_n3_gate/n3_global_vs_prepared_roots.csv,5d18c1cdb71c0bbc77fed12537c6bedcae7f265d5f5f3b16327a734eb279926b,199,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n3_gate/n3_orientation_energy_crossings.csv,janus_n3_gate/n3_orientation_energy_crossings.csv,f0e3fe57f60098359a31f6b170f381b8010ece6ad02ca19b8a006ee0ba742f32,529,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n3_gate/n3_prepared_vs_global_switch.csv,janus_n3_gate/n3_prepared_vs_global_switch.csv,c2eda7428220951cdb9673c1314eb27015a7129a344afa141c0fafd2e90ee177,5269,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n3_gate/n3_stationary_minima_near_switch.csv,janus_n3_gate/n3_stationary_minima_near_switch.csv,c48f42b305cda90add64dc17cdb0ab9c17131b81e30bdcd8d7aa8eac4961877f,1641,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n4_gate/N4_ODD_SECTOR_GATE_SUMMARY.json,janus_n4_gate/N4_ODD_SECTOR_GATE_SUMMARY.json,04109a4e6d433847eaffdb8a75eb8a1eaf083beec117aabaa951fa06ff0775c9,1458,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n4_gate/N4_ODD_SECTOR_GAUGE_GATE_REPORT.md,janus_n4_gate/N4_ODD_SECTOR_GAUGE_GATE_REPORT.md,256cb176a1cc978f5dd1ba26cd103ce27a7e3849b11d8f8b64fd1fb3dac74fa4,6182,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n4_gate/N4_eta_origin_dependence.png,janus_n4_gate/N4_eta_origin_dependence.png,bd32203f5fdadedbf59b18df73e0bef8af088d523a648196951af16edf8f7e3f,110255,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n4_gate/n4_Amin_equivalent_centers.csv,janus_n4_gate/n4_Amin_equivalent_centers.csv,f18148f02505a224004605a2968966e69ae57f959b8cb38ac8a4b9658ac3a509,673,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n4_gate/n4_canonical_center_covariance.csv,janus_n4_gate/n4_canonical_center_covariance.csv,60348dc3ae9ef3d9520b5121b24b80ca0ac898d3b20d17bebe5f49e3b66021e8,4085,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n4_gate/n4_canonical_center_covariance.py,janus_n4_gate/n4_canonical_center_covariance.py,d2fbb90290d9250b2b4010d92835696f8748d9e8e40a0b22c58a81c9a6ba0f24,1355,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n4_gate/n4_center_covariance_tracked.csv,janus_n4_gate/n4_center_covariance_tracked.csv,5584668971baf287d2d8714bae27ddd7d93579165daaf7c1063fb6aeb986ed43,2631,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n4_gate/n4_core.py,janus_n4_gate/n4_core.py,5796ab1c7ed7b939def361c2d5c87c76e2163e34eee049053ce095e9f9e604f3,6133,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n4_gate/n4_eta0_branch_specific_splits.csv,janus_n4_gate/n4_eta0_branch_specific_splits.csv,0acb3ade1afcf4cfd67f0976214182e3dc5136af31074070a966c08997e29809,619,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n4_gate/n4_eta0_degeneracy_scan.csv,janus_n4_gate/n4_eta0_degeneracy_scan.csv,df86e683900f2ced328a84b6e0d25a699c840121e10c95e333742cf75b9d3944,1326,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n4_gate/n4_eta0_degeneracy_scan.py,janus_n4_gate/n4_eta0_degeneracy_scan.py,e0aff5ad71b5cc243e2c9e8bb6e52e9ac41752e65f1b124b3ae5615e97507278,640,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n4_gate/n4_eta_continuation_fast.py,janus_n4_gate/n4_eta_continuation_fast.py,44566b7d3cec1361fbe20742654b9c4be920d6247fffac2ec8743537281abbd4,5230,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n4_gate/n4_eta_ground_tracking_checks.csv,janus_n4_gate/n4_eta_ground_tracking_checks.csv,da037d8b9da26957ab6b6f05a64791a59d0c022670f6fe9655d0f36923af09c2,4543,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n4_gate/n4_eta_reversal_spotcheck.csv,janus_n4_gate/n4_eta_reversal_spotcheck.csv,3c4f56ec5c31e68377ff1de0695a09623f382adf2f1b55966efbf587ecf5ae3a,1613,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n4_gate/n4_gauge17_fast_track.csv,janus_n4_gate/n4_gauge17_fast_track.csv,210919f405cea58fb5068f13b6da4139687036709e2c026a553026add599f842,4828,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n4_gate/n4_gauge_scan.csv,janus_n4_gate/n4_gauge_scan.csv,2347a5f9c8463677ae0e1d598c186bbf97951a276cac92d31b911e41282761a1,4659,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n4_gate/n4_nondegenerate_negative_slope_gauge.csv,janus_n4_gate/n4_nondegenerate_negative_slope_gauge.csv,668378a3d00c48a25e92056ad5aa446cbb2fc1aa86e71eb522c2a4aabd2e7937,535,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n4_gate/n4_odd_sector_gauge_audit.py,janus_n4_gate/n4_odd_sector_gauge_audit.py,a6c661ea72d4d4e0d25d2db0f83556406bc46d933633a51f3a3e98c773d2b559,11942,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n4_gate/n4_reversal_spotcheck.py,janus_n4_gate/n4_reversal_spotcheck.py,da7fcdfd718812b2e5f9335cf3794a340fbd0ff43f20f8776277a5f48fc5e467,895,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n4_gate/n4_selected_curves_fast.py,janus_n4_gate/n4_selected_curves_fast.py,d04b58e2bb6b5431f48c0162504f4e4812eea8a9bbfc48ac8859311c4a8a8cb5,4962,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n4_gate/n4_selected_eta_curves.csv,janus_n4_gate/n4_selected_eta_curves.csv,1387b7ee26b2976a3fd6f29345eb5736d889965ae723afe141a925ebf58a0574,27751,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n4_gate/n4_selected_gauge_summary.csv,janus_n4_gate/n4_selected_gauge_summary.csv,19b60ceddfadeb30ac2f8211daeddf8d12799ffb0e0540df4155c92646487b4f,754,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n4_gate/n4_triad_invariant_random.csv,janus_n4_gate/n4_triad_invariant_random.csv,5378b73bb4666c4627fbb18b2e0025fafd4b2b456d2e3e98222e6c7776c60cd7,81251,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n4_gate/pilot_eta_gauge.py,janus_n4_gate/pilot_eta_gauge.py,e24c440d472916421e0953b377169f6de28f0803a2865300ad04126c0345e647,3272,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n4_gate/release/Janus_MoSSe_CanonicalUnguided_BaselineRelease/README.md,janus_n4_gate/release/Janus_MoSSe_CanonicalUnguided_BaselineRelease/README.md,a4f23e4a2b97f979e6b27cb363fe1372f3ae599087b9c89b686ae9ae98303a8a,4483,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n4_gate/release/Janus_MoSSe_CanonicalUnguided_BaselineRelease/SHA256SUMS.txt,janus_n4_gate/release/Janus_MoSSe_CanonicalUnguided_BaselineRelease/SHA256SUMS.txt,3d1575ae05f53f11a2b5f13dff3bf1c8b8a277726618f07ef5d5572abbe8094e,9053,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n5_gate/N5_VECTOR_MODE_LOCKING_FLOQUET_GATE_REPORT.md,janus_n5_gate/N5_VECTOR_MODE_LOCKING_FLOQUET_GATE_REPORT.md,46da555aaaea448fac80e158a662329cef7e27660ac6be9f14cc992b53cd0f00,7444,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_n5_gate/N5_VECTOR_MODE_LOCKING_SUMMARY.json,janus_n5_gate/N5_VECTOR_MODE_LOCKING_SUMMARY.json,fb8b04e111fa1c43bb6c19655bc52b38de23de407226102045c66e52c783db4a,10520,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
