T,cycle,mean_u,mean_v,se_u,se_v
0.6,5,-0.12720595816196695,-0.1157360362707554,0.16298387269463796,0.16742351747483647
0.6,6,0.08256411479183338,-0.028847559970151166,0.16399946247365613,0.1639216976635082
0.6,7,0.2322662846573519,-0.34976216129119964,0.1600353472393464,0.16775312198386041
0.6,8,-0.19080026193591104,-0.1948804619336753,0.1596808730898006,0.17375971703467616
0.6,9,-0.04205109850224576,-0.11881075835387174,0.1608774293973049,0.1635379313287514
0.6,10,0.057712276086362965,0.0027617910672258716,0.16441264601779035,0.16442036794188147
0.6,11,0.1097421781164184,0.13922589516608172,0.1658057129665517,0.17594657764938548
0.6,12,0.1309813193744451,-0.16766871601587693,0.16416681685141798,0.16906731241975306
0.6,13,0.15543623644378596,0.15926583965551971,0.16208714666184532,0.15574706511850797
0.6,14,0.05724888124382913,0.06045011746008147,0.16839977910885992,0.17544910884939854
0.6,15,-0.11055220582749689,-0.10523316497371346,0.15190381460941912,0.15836366536920524
0.6,16,0.030934416254250356,-0.044371090865041596,0.16103390361396186,0.16894250271379396
0.6,17,0.45889243476803326,-0.4471121748030931,0.16692408950104506,0.16319278979295995
0.6,18,-0.025967661859025853,0.0148755941671308,0.15845225834522467,0.1687807658548802
0.6,19,0.2805285307081242,-0.4979815230598892,0.1567429569894633,0.16231514089894697
0.6,20,0.16460047627593027,-0.36348607948810147,0.1596354941534925,0.16617124090702126
0.6,21,0.22010465901647097,-0.05269080076070796,0.1613296106284722,0.17567632228559438
0.6,22,0.17872360343677285,-0.06650936231947208,0.15582535445887516,0.1762852755593684
0.6,23,0.2913763889216354,-0.31791358352966465,0.17302475205630116,0.1792685383077942
0.6,24,0.11050734850073703,0.08566755478223627,0.15217091556356355,0.16829499649437005
0.6,25,0.14494776686159438,0.028229547871601285,0.16061219253453454,0.16701610759343574
0.6,26,0.17105119400482272,-0.0018049892173439659,0.17163863323739742,0.1679596789679175
0.6,27,0.0766273449986329,-0.08284124954213731,0.15883289124368483,0.16032893494703676
0.6,28,0.035400278294903186,-0.01701121798198788,0.15173217394473984,0.1676028224871143
0.6,29,0.18525608968881926,-0.16649438432700844,0.16160240488648134,0.16578564263753137
0.6,30,-0.060627709774729796,0.18931262404514093,0.17153356225410085,0.16794400095169376
0.6,31,0.5138927448578704,-0.08790378405910394,0.16102487814922106,0.16519109481014238
0.6,32,0.07160871912491124,-0.018930839101094294,0.16696176411610253,0.1690047755289337
0.6,33,0.18579580203162804,-0.35531961491738046,0.15784418460119579,0.16866362860287487
0.6,34,0.130563007228347,0.05483586951235546,0.16394635362349222,0.16452040105841065
0.6,35,-0.05844286014867278,-0.3390728535091633,0.16071580723526452,0.16057139026123604
0.6,36,0.39878195164731106,-0.09759335941079303,0.1835226905539223,0.17343579708709816
0.6,37,-0.04109065231714291,-0.24648837898271758,0.16097989144801902,0.16660700528941486
0.6,38,-0.03406671332734109,-0.27351822879261256,0.15628011109037812,0.16037547609351288
0.6,39,0.15352211409270614,-0.15690914769405906,0.15320462228310958,0.16223395310078878
0.6,40,0.29760207534131605,-0.22435782444207186,0.16369478425282652,0.16720536707452377
0.6,41,0.057966481564436234,-0.059344191243433465,0.1652090167838192,0.16408652398554321
0.6,42,0.09953918240174858,0.022099944988814086,0.15956487934105623,0.17101177364396702
0.6,43,-0.23292226138605068,-0.018071631340227556,0.16302472845116456,0.15604696243675625
0.6,44,-0.20164103219978308,0.0007891997249475935,0.1631730588532196,0.16449584151732655
0.6,45,0.09731140239299804,-0.3382651762440373,0.16163001823733808,0.17706261462962983
0.6,46,-0.27885553027063653,0.15882648112618056,0.16292725810056663,0.16496467268309253
0.6,47,-0.27095550824481884,-0.04554314037766557,0.1662116264995343,0.1717181835819598
0.6,48,-0.017554872594517882,0.27085505793516046,0.17292913704471374,0.16729916206602957
0.6,49,0.0013872329668334978,0.24363766398793463,0.16765923257909174,0.16544896568724163
0.6,50,0.09638586874965883,0.15750325092182954,0.15743175017074174,0.16244544682618026
0.6,51,-0.13876000870737995,0.26810103003974084,0.1569321199595814,0.1709707189972271
0.6,52,-0.18615758500290794,0.0033120681874058704,0.16393687949238084,0.1674928372396991
0.6,53,-0.07623746801101268,-0.18476094388436298,0.1588581674624662,0.16431006376821813
0.6,54,0.1938238181212394,-0.3559633685465092,0.16003974428086057,0.17391442105094054
0.6,55,-0.18967364004126688,-0.03651135193303298,0.16250378132015766,0.16608176423791138
0.6,56,-0.022003967492034916,0.10006600519535962,0.15611615401151804,0.16831713718223165
0.6,57,0.17588428857545096,0.13361596389707042,0.16411967085927678,0.16672320720194325
0.6,58,0.2157851614041794,-0.19220612374200072,0.16199266666131124,0.16607218501047255
0.6,59,-0.02405277313456254,-0.0997216289619317,0.16747281483206156,0.1651507027257552
0.6,60,0.10121216888536647,-0.049539634076376106,0.16453688709552194,0.16412125358693436
0.6,61,-0.21445000419571808,-0.21646963965842445,0.16624981445681639,0.1645952765199026
0.6,62,0.009316544734218531,-0.1331415662843873,0.16052763839141063,0.165461933130285
0.6,63,-0.10791830137613226,-0.20993871525296282,0.17218816259677805,0.16650038365048794
0.6,64,0.0012155350179719165,-0.2745523017368957,0.16271682690735048,0.16207812606724603
0.6,65,0.024414278611979128,0.25002558285922283,0.16452183668620776,0.16708328680273365
0.6,66,0.12968508182030913,-0.5336877283530166,0.1518400177376581,0.15683958981927298
0.6,67,-0.3196311510652119,-0.2032839650176138,0.1633884046848785,0.15554382781229273
0.6,68,-0.20453560079434774,-0.04766678727409782,0.1616939263674357,0.15988498613018146
0.6,69,-0.11716837740173727,0.011672147766049136,0.1581374749567377,0.16615050740121956
0.6,70,0.00591870516466939,0.03779567757221826,0.16009599090882148,0.1592957634823605
0.6,71,0.05418493682078197,-0.020526230324327946,0.17532706341633034,0.1704984526257211
0.6,72,0.15312749195696,-0.3258213329321337,0.16523594321073587,0.17340521928031827
0.6,73,0.24987379484574815,-0.16476710600446628,0.16098765239231258,0.16940500774013428
0.6,74,0.11905026069318717,-0.10345745541122917,0.16105841641192425,0.163420574302744
0.6,75,0.20031817151502218,0.028392160717066926,0.15603301940819458,0.172359600430146
0.6,76,-0.09061205524804274,0.1357751600181445,0.15962961862170236,0.17081695238213085
0.6,77,0.06311012389997213,0.039131956448431336,0.16909165619627772,0.16306757082273782
0.6,78,0.15334593771322408,-0.2082720726455928,0.16302889949608926,0.16248239258795663
0.6,79,-0.1359502062832933,0.17257107937836233,0.1618956511562617,0.17217954519610698
0.6,80,-0.1734455225417171,0.11390375348766982,0.167346307793921,0.1638631859395392
0.6,81,0.07981808439296836,-0.17861563726137877,0.1638034848988003,0.15953344449178403
0.6,82,0.05885712284260449,-0.1345354504175717,0.16780006251849455,0.16227455036395722
0.6,83,0.04671183435993412,-0.2842796862233523,0.1650969916732363,0.15873217288725563
0.6,84,0.17139448041795588,-0.14902263495676324,0.16600944918775817,0.15934024589188722
0.6,85,0.11195586818131764,-0.1150661322224251,0.16003842258135445,0.16377839605463793
0.6,86,-0.18612938472840432,-0.1191110963931264,0.16245114456561807,0.1609272574152126
0.6,87,-0.04336159762537786,-0.039131355625745476,0.16466359044515633,0.15893719412355672
0.6,88,-0.20923007592694193,-0.1821539872565468,0.15853513205222533,0.17365402206458086
0.6,89,0.07192632717463246,-0.020855807983925258,0.1621096404332806,0.16949752152024775
0.6,90,-0.045012160413155144,-0.006023059756060171,0.15324700641701935,0.16048163075308317
0.6,91,0.0999821707537719,-0.06942458961307767,0.1633762709827284,0.1712793825405299
0.6,92,-0.028105670862570976,-0.06271387445910728,0.15700950697725943,0.16484285883653707
0.6,93,0.11020845468342569,-0.29467615931248553,0.16573669208285116,0.16701965492353868
0.6,94,0.06866957000046285,-0.031705662342932074,0.16274202262845613,0.1563877770242865
0.6,95,-0.08629467526843829,-0.062152159502845944,0.1658209039600219,0.1611666373277456
0.6,96,0.1819977203465499,-0.028972867724039893,0.168979122256539,0.16908144230256145
0.6,97,-0.22449518117520922,0.3598090878478939,0.16349034149444908,0.1657543503393996
0.6,98,-0.21529276991861346,-0.09272096523667069,0.15643465651483113,0.16663077040964977
0.6,99,0.06978394535893377,-0.1813327047095754,0.16211140940442753,0.17365868165013218
0.6,100,-0.01655513972299275,-0.0298596790858534,0.16341528231285363,0.16704377137496737
0.6,101,0.19621069036155833,-0.2420750994780708,0.1675676338542729,0.16672127669329365
0.6,102,-0.11753617691633166,0.09836982520500555,0.1587516501663026,0.16364601618295896
0.6,103,0.22687735476716264,-0.05255699689522565,0.16557368732955277,0.16565014980191195
0.6,104,0.09729542998605419,-0.14462054797132218,0.1635747180855403,0.16227999907037358
0.6,105,0.1115937870743277,-0.22843898165986,0.15887465338431023,0.1750373097173482
0.6,106,0.037394848837912005,0.06360876506206346,0.17550320343968376,0.17108894448566522
0.6,107,0.2260890517702691,-0.27587615311121355,0.1632311599083323,0.15751187909390252
0.6,108,-0.0738090687354358,-0.007706574513701526,0.16461715411033556,0.16349205907503175
0.6,109,0.1609113792414825,-0.13650229291712626,0.15732145906990885,0.16897082498539584
0.6,110,-0.11814096694735216,-0.164652543197823,0.15633065761707657,0.15674773282417823
0.6,111,-0.007616404617658816,0.0645416018200431,0.15887647553033502,0.15326379511135757
0.6,112,0.13726185411921762,-0.15432982347958052,0.17598737633670017,0.16516815170623927
0.6,113,0.17132521206497298,-0.3370170077846033,0.16123454224211792,0.17176280848518774
0.6,114,-0.14204512153454615,-0.1950928736990059,0.16310681948919853,0.16908686592897937
0.6,115,-0.018721787501882553,0.08021189276487074,0.15333069229614582,0.16323476042117568
0.6,116,0.18441575619790224,-0.021354907998208498,0.15843221866503285,0.16044498609145222
0.6,117,0.36984413502968755,-0.20989207888738326,0.16080517288128382,0.16582226805741238
0.6,118,0.17079252303366513,-0.12444589878953836,0.16272488080453862,0.168058023724152
0.6,119,-0.12193806102845724,-0.07184279220239563,0.1598904533018145,0.16532918635461827
0.6,120,-0.011060534614772983,-0.04643194284597398,0.16370937751103143,0.1733353668576646
0.6,121,0.017672690455249097,-0.125480536917332,0.1528409757264329,0.1641390680358732
0.6,122,0.06390030325254288,-0.02038699605194171,0.17083480904317172,0.17934989576665905
0.6,123,-0.2094293500379227,0.11729078153027281,0.16786898511004872,0.1691647835091249
0.6,124,-0.10103255897482458,-0.10536894417237304,0.16774815055948752,0.1650950822231517
0.6,125,0.1501536585786341,-0.14053687698258963,0.16262358044682543,0.15672445715965916
0.6,126,-0.11651689996365953,-0.09070589562320729,0.17313809218463275,0.16168381917497615
0.6,127,0.2999747916009084,-0.13189238360240135,0.1658889489989908,0.16716351543479654
0.6,128,0.30109357411354803,-0.1415393326894481,0.165395589089734,0.17366430969155291
0.6,129,0.2761649099320734,-0.3345699217560538,0.16355940771587113,0.15550040817354804
0.6,130,0.2479230271714918,-0.42874569628262393,0.16939864554622883,0.1620295173942431
0.6,131,-0.21725998992992937,0.08753474041003437,0.1634601915119913,0.16128821752921627
0.6,132,-0.011751693909215561,-0.03766266081825411,0.16237621487221646,0.16397484789623573
0.6,133,0.13626361599850306,-0.20373442951000112,0.16370994480888088,0.1680207619179004
0.6,134,0.216214922482464,-0.26542793396899145,0.163256097289106,0.16484707498615508
0.6,135,-0.13865900866743452,-0.13932296035664288,0.16294748369602846,0.16678163835807583
0.6,136,0.236421907105802,-0.09448191942205819,0.16529330715153315,0.16870111522242529
0.6,137,-0.08876406725443788,0.0019799490470583337,0.15969213982596817,0.1697494915004673
0.6,138,-0.08524635525536546,-0.15091016722203912,0.16177228630295687,0.16800719794231495
0.6,139,0.15249438850802313,-0.005080477149484025,0.16404876098901042,0.16714393718301576
0.6,140,0.2930719812453552,-0.028719085140334343,0.16145569810183857,0.16690265491349793
0.6,141,0.16247585591037933,-0.44158214863710066,0.15959074603904133,0.16220119901616362
0.6,142,0.2272981127224216,-0.4198582859171251,0.16392741460866858,0.16705190884276724
0.6,143,0.1380220404796483,-0.05900038365343206,0.1536053871406344,0.1639230897488091
0.6,144,0.1108997567988451,-0.1668172284115737,0.16611570281303825,0.16453313838838396
0.6,145,-0.04455503416945996,-0.13249523366586402,0.16445855739818338,0.17068561815264588
0.6,146,-0.08868564080593082,0.09045677817326629,0.16503292580670156,0.15996839494425658
0.6,147,0.3802019430529433,-0.11209027053512693,0.15926190118560124,0.168582595075151
0.6,148,0.023202206670733787,0.04349895612885743,0.15777339528976958,0.16473052694417545
0.6,149,0.17701979207700771,-0.32956454376563427,0.15564045959338482,0.17015672802892431
0.6,150,0.04085766718983048,-0.0080044483574827,0.16661559176284024,0.1674094534870017
0.6,151,-0.03217780189554033,0.041662616451234924,0.16656495663689191,0.16551348174790437
0.6,152,-0.013282075494634348,-0.18064915692218228,0.17100670057304573,0.16129109653198315
0.6,153,0.12277875269610115,-0.1631873124819216,0.1524524472106717,0.16035581008458635
0.6,154,-0.13908223062504083,-0.18232455534526978,0.15532701152086478,0.16967988070694193
0.6,155,0.2415402961927127,-0.07967150939409778,0.16892019042054393,0.16943075350746023
0.6,156,0.10248745951977371,-0.04857020447460813,0.1656987641854402,0.16555419394014687
0.6,157,-0.12472080677095544,-0.18625011669946934,0.164011214667595,0.16580234716006803
0.6,158,-0.17076642972578673,0.19456146918530687,0.15848130447923683,0.16154579662078655
0.6,159,0.3021029605030202,-0.40115493250970635,0.15395098898268286,0.1645625157495959
0.6,160,0.19317607258825045,-0.13323564260135914,0.16464294200888402,0.15817407878780979
0.65,1,0.18757866686287442,-0.10258731580008279,0.1678078963973901,0.1753660935496126
0.65,2,-0.14950140403165196,0.3381092553074442,0.1650759121348205,0.17613638292483288
0.65,3,0.09007002700184341,0.1386586832120811,0.16096047819843268,0.17164301615519403
0.65,4,-0.19000276707419955,0.07615661503654317,0.17313071975123312,0.17491599735123292
0.65,5,0.04002475881739031,-0.09431294066726927,0.17233231543678168,0.17587508291953335
0.65,6,-0.003589866915271159,-0.00598071575574269,0.16952889051920064,0.17394141418301726
0.65,7,0.26975595732188107,-0.3040346322611658,0.1686590454849441,0.17507507016002652
0.65,8,-0.24150747784979898,-0.07770998187639301,0.16853749214258623,0.1807154440076967
0.65,9,-0.1072657932107841,-0.11410485932438777,0.16977665946799333,0.175244882767555
0.65,10,0.15788396946860953,0.027773230261324885,0.1721199280598188,0.1729077531650297
0.65,11,0.04728214577472047,0.1909955796614351,0.17142275030185813,0.1804980315886786
0.65,12,0.0784090092378419,-0.1594587368822504,0.17234760957082926,0.17803556632760495
0.65,13,0.05161352440212956,0.19967637887191253,0.17109001100707116,0.16005334287891176
0.65,14,0.13145312335062256,0.004483220282910765,0.17265651483481448,0.1861197063413012
0.65,15,-0.15381924573526254,-0.04998587511473877,0.15943993279562169,0.1665386021126313
0.65,16,0.07186504455930284,-0.036776015290748976,0.17310475367801248,0.1766975505453504
0.65,17,0.555075897190861,-0.41544966284538276,0.17641334729161026,0.1772582904301475
0.65,18,-0.045881473710195846,0.062065404736512675,0.16890664245259623,0.17329168842156606
0.65,19,0.37211191858320486,-0.5002062303224633,0.16539523923187222,0.1647718780266081
0.65,20,0.2099961699052776,-0.3955548691765267,0.163427966316179,0.17183141001416008
0.65,21,0.0905447489610085,-0.11170838015761346,0.16423914856100588,0.18158711221043192
0.65,22,0.24885448592855,-0.09912625940058899,0.1628861027598742,0.1843964792353291
0.65,23,0.2499240995103865,-0.30297128853921595,0.18386587539439259,0.18909451656359147
0.65,24,0.08394578377182134,0.044598362906438024,0.1616054812318622,0.17574012918049772
0.65,25,0.2616920302228104,-0.07061080282021283,0.1687571544842207,0.17410231708357748
0.65,26,0.14591303068636988,-0.047118079385313164,0.1736676624438943,0.17689329906686915
0.65,27,0.03880969741609111,-0.08973023974642222,0.16641541617721237,0.1687227076904768
0.65,28,-0.009438312302867942,0.08628129895053674,0.15509168727774428,0.17103927114506956
0.65,29,0.27282212043197274,-0.16437792427118847,0.16695053642395105,0.1679844287590122
0.65,30,0.05676172156634238,0.17493867032087126,0.18053525446852733,0.17257001228105617
0.65,31,0.3646314164212154,-0.006751808479850638,0.1719227973721337,0.1745598977717804
0.65,32,-0.028046016288118265,0.05734893128597629,0.18023210345148005,0.17732262238567076
0.65,33,0.18073133458712146,-0.2618455170125803,0.16548036757914814,0.1724852656003865
0.65,34,0.12845746567142863,0.08967936946427832,0.1642774363261653,0.173033995417722
0.65,35,-0.04094940590885563,-0.3755955094013021,0.16690922075176107,0.16796178843397952
0.65,36,0.32635152789905303,0.03352796884090267,0.18742573118375164,0.18034868656558717
0.65,37,-0.03924289738129259,-0.21029815590798365,0.1672798627424285,0.1749067131879065
0.65,38,-0.12962931018089427,-0.2387986362166536,0.16356649445867344,0.16622470672650883
0.65,39,0.0231752186691248,0.005896904333838119,0.16286495042713606,0.1698155308926437
0.65,40,0.29430913246163326,-0.2573807302220078,0.17090614482476527,0.1727319205637075
0.65,41,0.0022359145623521356,-0.048098506047391826,0.17350296523536188,0.17263614508467337
0.65,42,0.1769101603308142,0.07443923938728403,0.16998998701074078,0.17958554649875244
0.65,43,-0.1073043522617671,-0.12475214449969024,0.1738450566362994,0.16819195603798553
0.65,44,-0.2568769941956535,-0.01496892417936769,0.1723292500120271,0.1699949113396888
0.65,45,0.07427687241065835,-0.3999313038976106,0.166375566104299,0.17975047012043283
0.65,46,-0.2829182536931975,0.2277150580487978,0.16644443201110826,0.17147220272135985
0.65,47,-0.2338513874060565,-0.058289778414552657,0.1760675699736255,0.17781229569768991
0.65,48,-0.02438478124431586,0.27790741854495227,0.18085863735393554,0.17618738487543012
0.65,49,-0.0548898697073221,0.2582504534028427,0.17228988649862054,0.17234174786511738
0.65,50,0.20719243600588377,0.06874977716276114,0.16593874146262427,0.17106572905569853
0.65,51,-0.19658643783045343,0.30622101550444353,0.16820345693021507,0.17629325519137812
0.65,52,-0.26082834872565364,0.09082276309202866,0.1697287099634618,0.1744703138138258
0.65,53,-0.06637855130935148,-0.24387946121669973,0.17052825348107215,0.1727978078257973
0.65,54,0.2248257929782379,-0.39228190946215646,0.1670276443082146,0.17903040378627946
0.65,55,-0.18906576422085095,-0.06549309111746955,0.16485463873516035,0.17330685919534372
0.65,56,0.01519617270003939,0.10988396704389145,0.16140565142103497,0.17858105811544145
0.65,57,0.07787652114162168,0.2111081237517746,0.16896439796426663,0.17553060393652878
0.65,58,0.23434296739835053,-0.1664848206852051,0.16886104046509504,0.17590066810339308
0.65,59,0.0029615084809135796,-0.11598058759811389,0.16834796388830217,0.17099699650286418
0.65,60,0.1680062514839016,-0.06806757235514534,0.17381991119815965,0.17594306160790793
0.65,61,-0.20575505214642023,-0.05458197545957192,0.173830865456432,0.17434351755030122
0.65,62,-0.06536024456412584,-0.13723197060818837,0.16627904627785298,0.16805892211586163
0.65,63,-0.1786684152120753,-0.11134334268806663,0.173567198409959,0.17144672519344498
0.65,64,-0.032784740670266044,-0.17791604409931933,0.16792258166039478,0.16986110023599996
0.65,65,-0.001406028822710411,0.27953481412185666,0.17098014791215285,0.17735664166288326
0.65,66,0.2036988569167308,-0.5606068998799162,0.16442090878920926,0.16509503444057405
0.65,67,-0.2799276380476757,-0.2632198147425482,0.166587962488441,0.1623938428402989
0.65,68,-0.24167562320608194,0.08796648000426266,0.16598169950533062,0.16969893394792293
0.65,69,-0.0738137377528814,0.006604501804996573,0.17008368534733717,0.17173210535997321
0.65,70,0.01138833779556225,-0.038618278354425946,0.16830903966397093,0.1657881685575994
0.65,71,0.16232063647125425,-0.025948923324646336,0.17939743325505586,0.1739596941565834
0.65,72,-0.0042464817220583765,-0.3046741439721195,0.17746759808829288,0.1796804022704355
0.65,73,0.21689219980712438,-0.041326711342189154,0.16645824047624128,0.17746548079657426
0.65,74,0.10391720994444939,-0.1676383307669786,0.16751763021812396,0.16859897240778748
0.65,75,0.12441906131612572,0.046360714430767766,0.16733325332534565,0.17942782025448123
0.65,76,-0.020457295252368547,0.05870005937276188,0.16746663539800266,0.17362680801352995
0.65,77,0.1766639973321324,0.03848448454386486,0.17536161002108405,0.17045545262997405
0.65,78,0.09967453433007327,-0.14802781054085762,0.16898071006928486,0.16807515217400146
0.65,79,-0.22211822744244183,0.19603307181114737,0.16741094473133372,0.1776354649221293
0.65,80,-0.040886743705558046,0.1675477011803176,0.17447439812520363,0.1690433426603284
0.65,81,-0.017448850004608073,-0.12114682785775073,0.17358985188948778,0.15962050901314837
0.65,82,-0.02378759181427418,-0.06215363212366328,0.17260352184810462,0.16763070689128978
0.65,83,-0.015275974807601173,-0.28806653607912563,0.17500811368181513,0.16852055313081224
0.65,84,0.217807373962852,-0.22781228819370256,0.17620980604341838,0.16347464826303298
0.65,85,0.08116686607554212,-0.039272341232740544,0.16425124331863766,0.16862205190670335
0.65,86,-0.13269977453906734,-0.12822565005721448,0.17317680158590004,0.16910338300092823
0.65,87,-0.01896163844017392,-0.09095273759316122,0.17093602811236852,0.16959348678747233
0.65,88,-0.2419146304575228,-0.19738139492089274,0.1676086975790558,0.1818645470293543
0.65,89,-0.03151564303283952,-0.008950262126533869,0.17099008947309138,0.18203760656043957
0.65,90,0.047057980486517534,-0.08324602466473936,0.1603598138267758,0.16258202822896448
0.65,91,0.09068916730467942,0.03181903004485543,0.1699653340772913,0.1776670160458583
0.65,92,-0.13947203791971136,-0.10857305849784897,0.1623478342592403,0.17188941110372247
0.65,93,0.0783972090522954,-0.21419364752315684,0.17771828249589777,0.17390209646418667
0.65,94,0.08207427459472728,-0.019233500553284374,0.17175211158185605,0.16660009411946528
0.65,95,-0.07820124914415165,-0.057874083041468426,0.17067075289478228,0.16770127269642016
0.65,96,0.1960218802273957,-0.045990819827044616,0.1713790669391953,0.16903727941682312
0.65,97,-0.33815532548877364,0.28505583932907536,0.17066735866985414,0.17407972798185095
0.65,98,-0.27067859131017685,0.036079791404478784,0.16977300931806572,0.17446871409254372
0.65,99,0.09346001157857801,-0.27112508195727403,0.17005896506587487,0.1734111645636573
0.65,100,-0.03633476585542303,-0.029025123351448058,0.16970891389807075,0.17403517834884155
0.65,101,0.19470599671383676,-0.21561661276212168,0.1714499965600771,0.17174837778679322
0.65,102,-0.2651326413936222,0.2158248064756506,0.1665206091899056,0.16991079346022162
0.65,103,0.14697448145525274,0.035159702033146036,0.1766008940705394,0.17224916454914757
0.65,104,-0.008235581766767268,-0.11612233045362422,0.174398118630321,0.17743882317759152
0.65,105,0.1978045230843639,-0.1886269278271302,0.1686284849590649,0.18138768245696857
0.65,106,0.047172023493153775,0.12370945161176809,0.1852353376752225,0.17845306975417952
0.65,107,0.2106788996528184,-0.24891839228346266,0.17139805259631868,0.16653535623636712
0.65,108,-0.23812693187976589,0.12037946104963429,0.17256071281824092,0.17299702255314375
0.65,109,0.1871548671493387,-0.14675811725992605,0.167325699415741,0.17486249141092094
0.65,110,-0.04678276785360393,-0.21192703620555634,0.16651382390717284,0.1706526303021273
0.65,111,0.041234781411499125,0.12238034744395893,0.16555981711603593,0.16537333920656275
0.65,112,0.0705469473092641,-0.17190432660013324,0.17761995881608206,0.16797177763838053
0.65,113,0.040604375488728695,-0.16662507248371072,0.16645023529102718,0.1770042669348733
0.65,114,-0.24807028339120898,-0.1126618165489679,0.16739574621321718,0.17699815194618568
0.65,115,-0.09493491896301928,0.10033323256129131,0.1590818847663642,0.1688181789500413
0.65,116,0.22220311880043836,0.04388503456759242,0.1630304657667846,0.17202198116520234
0.65,117,0.3365944012034402,-0.18156234902215557,0.1720047190270067,0.17077069780790624
0.65,118,0.16142836863712812,-0.09485616280506888,0.16530180883874632,0.17037496933375915
0.65,119,-0.2043194239357548,0.008698292017622664,0.16711102850614265,0.17520787623418935
0.65,120,-0.02543005582629832,-0.04389183788700411,0.17220366045213623,0.17494720955540483
0.65,121,0.0021418361061060977,-0.0908972784803562,0.1643917466745587,0.1717402166558573
0.65,122,0.09218548577630824,-0.01830470656256739,0.17785136535053217,0.18158131667710012
0.65,123,-0.15086082453342836,0.1281414334668478,0.1779485336903168,0.17494893833828754
0.65,124,-0.11903041169756616,0.00022940572230802303,0.17357379996976155,0.17262960638515285
0.65,125,0.096563098465499,-0.08023989855306193,0.16974813859633026,0.16572939295373126
0.65,126,-0.07666750998347605,-0.036840917950732015,0.18021621363353404,0.16982854764751854
0.65,127,0.31072353188420687,-0.11347282206149412,0.17668047086478322,0.17342119772906447
0.65,128,0.39634840037447033,-0.11053716561085908,0.1760089224081776,0.18199599062395705
0.65,129,0.33420153462436547,-0.3139789833122932,0.1709544617575188,0.16180885015409882
0.65,130,0.22577899518781158,-0.37102732448527104,0.17903279746015183,0.17044698374695508
0.65,131,-0.2635949814568037,0.08663664455276941,0.17151951873376958,0.1713884677162077
0.65,132,-0.0753442501367325,0.12355885596979727,0.17183995357005125,0.16850748715456093
0.65,133,0.13031369512740648,-0.24514261176740496,0.16905709058653176,0.17376936574205204
0.65,134,0.20829261704466498,-0.25613041333383485,0.17391252195795093,0.17272690681487107
0.65,135,-0.2369970267019231,-0.027517795019132662,0.16730818350394167,0.17761239729208855
0.65,136,0.17412770956624693,-0.008628957199343446,0.17102849990378347,0.17866869249904072
0.65,137,-0.1097194768598152,0.045408894239665584,0.17122824883546914,0.17893759260213454
0.65,138,-0.12204604689893275,-0.12737486556713773,0.16573479181379971,0.17031005405649813
0.65,139,0.05134848921288378,0.10019092883712474,0.17589096241972108,0.17725405901366825
0.65,140,0.24489828594892243,-0.0814275864958455,0.17188256902660956,0.17223914063402038
0.65,141,0.14055239653021664,-0.3743168572347313,0.16685858180878937,0.17637402512181927
0.65,142,0.19956436441725878,-0.3737434145409675,0.16616948047182703,0.17206124192884004
0.65,143,0.14072417721797603,-0.020519551834335282,0.1636301984565578,0.16900652867682184
0.65,144,0.11092272026383407,-0.07521677529696863,0.17361673440288594,0.17158777314532947
0.65,145,-0.05638191424237874,-0.0797000648529044,0.17622953401954844,0.1811464328232736
0.65,146,-0.08596339188984689,0.1849413409917615,0.17132412801766625,0.16416579457199934
0.65,147,0.3629868556365626,-0.09314994070004236,0.16389975753525748,0.17330484916975558
0.65,148,0.011247980975791095,0.08728191772947692,0.16501121958572762,0.16949615104029866
0.65,149,0.03466508385695846,-0.21479318427243368,0.1598015909255814,0.17562787870365745
0.65,150,0.012601322351850179,-0.03665337084265688,0.1707239531982681,0.170135406169264
0.65,151,-0.056954192887007135,0.07627141704650266,0.17426712297250857,0.1752287146527863
0.65,152,0.047768954333654544,-0.22180788907673277,0.18112546238777114,0.17199556684589626
0.65,153,0.1609000020335143,-0.1657856075913407,0.1634320637361298,0.16736946734461622
0.65,154,-0.07790867855242777,-0.29472625746413444,0.16151832337214025,0.17887217106747078
0.65,155,0.2232231756672105,-0.055583919924851656,0.18038505262092575,0.17905567937564718
0.65,156,0.11121781201211332,0.009798262417492801,0.16748455999161113,0.1701003493707253
0.65,157,-0.11037882080422999,-0.16163258261933305,0.17327064947169055,0.17505722421159695
0.65,158,-0.1678606474524807,0.2226927848398749,0.1655937942995985,0.1718364367936735
0.65,159,0.2982061422401996,-0.3854902395938211,0.16209591519871475,0.17878425776245344
0.65,160,0.34824009315727733,-0.2290607549580548,0.17074576362042634,0.16340580567537075
0.7,1,0.19591835498274923,-0.02938188758270971,0.17379924494150217,0.18132878559015386
0.7,2,-0.11069180291914252,0.26105765934624175,0.16987369284498588,0.18245451525955197
0.7,3,0.01891364558408813,0.25473652821178044,0.16851318368355522,0.17860266115640763
0.7,4,-0.1770842041861088,0.09815540334392736,0.17896778253452741,0.17994682074238505
0.7,5,0.039227979805442244,-0.11626600792718428,0.18015187497738044,0.1828005427825107
0.7,6,0.07588023022840178,-0.01806929115778911,0.18079569620349045,0.1830218602573055
0.7,7,0.2921739063435978,-0.3752912746093381,0.1739890266035706,0.18654088238813274
0.7,8,-0.22758912663068184,-0.1888931592555993,0.1736120330339102,0.18912030331592564
