family,shape,N,Theta,theta_deg,Fp,Fm,Fp_norm,Fm_norm,rho,hard_p,hard_m,res_p,res_m
disk,R14,721,12.0,0.4469033536343152,3.277721261274005,1.3403158046576946,0.940490153203402,0.9424007485386432,0.41953007932937286,15.086979426215551,24.17851566077219,6.529185517296924e-15,7.524014568283386e-14
disk,R14,721,13.0,0.48414529977050813,3.2414335821229243,1.325983360164323,0.9300779789506924,0.9323233426228101,0.4193727540449575,14.803325012705606,23.807348615543393,3.4434893407490386e-14,4.823889807214273e-14
disk,R14,721,14.0,0.521387245906701,3.2021894998636644,1.3104803636430449,0.9188175116948549,0.9214228999991586,0.41919954116710156,14.502465037263423,23.411821389508233,2.3455507262357233e-15,4.8635373008128184e-15
disk,R14,721,15.0,0.558629192042894,3.1599945293935527,1.2938070172779303,0.9067103338482483,0.9096995628270352,0.4190100283004985,14.185551273018156,22.993059910211663,4.18793664780899e-14,2.0363493791001902e-14
disk,R14,721,16.0,0.595871138179087,3.114860445752184,1.275965462735474,0.8937598240718106,0.89715483695163,0.4188038927851923,13.853779233573228,22.552237801572716,8.20961799523964e-15,6.425312846369793e-15
disk,R14,721,17.0,0.6331130843152799,3.0668061791735,1.256960099706897,0.8799714140960653,0.883791815876941,0.41858092291132065,13.508379878087467,22.090570148588647,4.108587486412773e-14,1.6915722957011324e-14
disk,R14,721,18.0,0.6703550304514728,3.015858660971144,1.2367978971483826,0.8653528314345114,0.8696153996045205,0.4183410391855017,13.150611057103001,21.609307244905903,2.1190788556181565e-14,1.720201882011592e-14
disk,R14,721,19.0,0.7075969765876657,2.9620536049897765,1.2154886927410942,0.8499143236086917,0.8546325051893343,0.41808431555495434,12.781748786866759,21.109728377486505,2.720156858864958e-15,3.3698537421122043e-14
disk,R14,721,20.0,0.7448389227238587,2.9054362109918737,1.193045476206062,0.8336688599738834,0.8388522659436807,0.41781100062851445,12.403078442213335,20.59313569985914,1.8560187571630176e-14,2.26960049046678e-14
disk,R16,931,0.0,0.0,3.4851202323700723,1.4222355051564721,1.0,1.0,0.4203658421252656,16.820108412143277,26.412876826421353,1.7838401791723786e-15,5.988270375482281e-14
disk,R16,931,1.0,0.032773676267223106,3.4836937068357376,1.4216717280090245,0.9995906811130689,0.9996035978954234,0.42036052282248954,16.80747317970029,26.39677883726244,5.068584993630608e-15,6.6993568902564e-14
disk,R16,931,2.0,0.06554735253444621,3.479412753064987,1.4199799017322128,0.9983623292958236,0.9984140436544571,0.4203445195020851,16.76961961107774,26.34853565911475,1.1330769213823424e-14,2.1297938967722974e-14
disk,R16,931,3.0,0.09832102880166933,3.4722732996008614,1.4171585605111932,0.9963137763082354,0.9964303066356648,0.4203176970018291,16.70670377917866,26.268299321528588,3.555894820862481e-15,6.724464073394032e-14
disk,R16,931,4.0,0.13109470506889243,3.4622687599289623,1.413205323366112,0.9934431322544158,0.9936507127282224,0.42027983362348154,16.618984760579316,26.156322083478166,1.749194149860548e-14,5.155556009193345e-14
disk,R16,931,5.0,0.16386838133611553,3.449390328173844,1.40811698634642,0.9897478704280082,0.9900730091754397,0.42023062646258175,16.506823065318756,26.01295476362231,2.1865585784488775e-14,3.096718792188241e-15
disk,R16,931,6.0,0.19664205760333867,3.4336273867387086,1.401889649867209,0.985224944277935,0.9856944541072861,0.42016969881210264,16.370678433720784,25.838644433587824,3.077045669319108e-14,2.6948236898235952e-14
disk,R16,931,7.0,0.22941573387056177,3.414968019584017,1.394518879476106,0.9798709346855595,0.9805119295785569,0.4200966095786123,16.21110699710801,25.633931504210334,1.1118187245210719e-14,7.449484579130113e-14
disk,R16,931,8.0,0.26218941013778485,3.3933996230956165,1.3859998978847239,0.9736822252436093,0.9745220765897264,0.4200108646282701,16.028757800718637,25.399446241883165,9.190417884296915e-15,3.479020103772883e-14
disk,R16,931,9.0,0.29496308640500796,3.3689096048008325,1.3763278056698491,0.9666552027416827,0.9677214502660216,0.4199119299561744,15.82436869017734,25.135904758478958,3.568271129146701e-15,1.2456877352392226e-14
disk,R16,931,10.0,0.32773676267223106,3.3414861585819127,1.365497827651752,0.9587864796014568,0.9601066930905525,0.4197992465471006,15.598761567612149,24.844104523630254,1.143777119279024e-14,7.422498122195811e-15
disk,R16,931,11.0,0.3605104389394542,3.311119103542785,1.3535055815956247,0.9500731345762046,0.9516747238332474,0.4196722467692111,15.352837029981337,24.524919452432634,2.5571862791704042e-15,1.5177178419693848e-14
disk,R16,931,12.0,0.39328411520667733,3.277800772344871,1.3403473655618494,0.9405129676446736,0.9424229395921223,0.41953037211604394,15.087568410284735,24.179294624861,1.3887026303597299e-14,5.028079192141776e-14
disk,R16,931,13.0,0.42605779147390044,3.241526933689328,1.3260204599560173,0.930104764702741,0.9323494281702175,0.4193730920883891,14.803995251817579,23.808240695394524,6.6056449523422066e-15,9.415966538420989e-15
disk,R16,931,14.0,0.45883146774112354,3.2022977327290985,1.3105234401046382,0.9188485673997424,0.9214531878533411,0.4191999239882484,14.503216256166718,23.41282805258755,6.972176981434817e-15,5.820654128119518e-15
disk,R16,931,15.0,0.49160514400834665,3.1601186326016713,1.2938564950099496,0.9067459432963717,0.90973435153245,0.4190104533862715,14.186381756692684,22.994180788680033,7.0139378073533316e-15,5.770092334047892e-14
disk,R16,931,16.0,0.5243788202755697,3.1150013400237624,1.2760217478204017,0.8938002514494001,0.897194412032356,0.41880435502474983,13.854685780253256,22.553470538897237,1.2586079798109435e-15,6.386172178047831e-14
disk,R16,931,17.0,0.5571524965427929,3.0669646980387015,1.2570235734936566,0.8800168985713867,0.8838364454664355,0.41858141393700593,13.509357770117042,22.091910248936696,3.020115032937912e-14,4.3693289784980015e-14
disk,R16,931,18.0,0.5899261728100159,3.0160355295959707,1.2368689091274876,0.8654035810824529,0.8696653294360059,0.41834154660726713,13.151654051622494,21.61074792736921,3.3230724435068953e-14,4.3936408319200614e-15
disk,R16,931,19.0,0.6226998490772391,2.9622494167237106,1.2155675524908534,0.8499705086814807,0.854687952933026,0.41808482207425096,12.782849128159672,21.111260437369726,1.522421755747691e-14,3.338060870417269e-14
disk,R16,931,20.0,0.6554735253444621,2.9056514016859203,1.1931324444021418,0.833730605532056,0.8389134148854449,0.41781148301299936,12.404226897353208,20.594747379412894,2.805828198726572e-14,6.316832601786977e-15
